# Table is orginally from arglow_groups.dat in the ESO sky model
# unsure about flux conversion so provide both the oringnal fluxes and converted
# type is defined as  Type: 1: OI5577, 2: NaID, 3: OIred, 4: OH, 5: O2 (Noll+2012)
# OH (X-X), O2(b-X) with the electronic states and rotational upper levels in table
# written with make_lvm_skylines_table.ipynb 2025 June 4 (Amy Jones)
# Adapted by ksl to include all lines
    wave  flux_lvm flux_eso    trans type electronic_state rotational_upper_level
8122.012 5.785e-17   0.0022 0.997828    5               44                     11
8123.401 1.052e-16    0.004 0.991816    5               44                     11
8126.221 9.199e-17   0.0035  0.99818    5               44                     11
8127.560 1.656e-16   0.0063 0.998336    5               44                     11
8130.709 9.457e-17   0.0036 0.991612    5               44                     12
8131.529 1.024e-16   0.0039 0.994889    4               18                      0
8132.029 1.129e-16   0.0043 0.997981    5               44                     12
8132.709 7.616e-17   0.0029 0.997611    4               18                      0
8134.588 1.365e-16   0.0052 0.990742    4               18                      0
8135.518 7.876e-17    0.003 0.996228    5               44                     12
8136.318 8.925e-17   0.0034 0.993578    4               18                      0
8136.818 1.129e-16   0.0043 0.996663    5               44                     12
8138.357 2.493e-16   0.0095 0.998169    4               19                      4
8138.977 4.540e-16   0.0173 0.997334    4               19                      0
8139.277 5.196e-16   0.0198 0.997947    4               19                      0
8139.597 2.047e-16   0.0078 0.993385    4               16                      0
8140.207 2.178e-16   0.0083 0.996388    4               16                      0
8140.657 1.181e-16   0.0045 0.732745    5               44                     13
8141.936 1.076e-16   0.0041 0.681553    5               44                     13
8146.115 4.719e-17   0.0018 0.970755    5               44                     13
8146.495 1.468e-15    0.056 0.993987    4               19                      0
8147.175 9.700e-16    0.037  0.82592    4               19                      0
8147.645 3.565e-16   0.0136 0.995572    4               16                      0
8151.124 3.668e-17   0.0014 0.997898    4               15                      0
8151.894 5.240e-17    0.002 0.996853    5               44                     14
8153.143 5.501e-17   0.0021  0.99481    5               44                     14
8188.204 4.982e-16   0.0191 0.995438    4               19                      0
8188.624 3.391e-16    0.013 0.992543    4               19                      0
8194.852 5.708e-16   0.0219 0.997873    4               19                      0
8195.642 4.535e-16   0.0174 0.998089    4               19                      0
8204.649 1.119e-16   0.0043 0.995265    4               18                      0
8205.979 7.028e-17   0.0027 0.998341    4               18                      0
8207.509 2.264e-16   0.0087 0.998259    4               16                      0
8208.358 1.041e-16    0.004 0.998312    4               16                      0
8209.408 9.626e-17   0.0037 0.992205    4               18                      0
8213.897 1.482e-16   0.0057 0.996655    4               16                      0
8215.326 1.586e-16   0.0061 0.997968    4               16                      0
8241.469 3.110e-16    0.012 0.998169    4               19                      0
8241.999 2.876e-16   0.0111 0.997984    4               19                      0
8247.358 4.454e-16   0.0172 0.998335    4               19                      0
8248.298 3.392e-16   0.0131 0.998661    4               19                      0
8255.186 3.519e-16   0.0136 0.998065    4               20                      1
8268.602 7.749e-17    0.003 0.998476    4               17                      6
8272.071 7.230e-17   0.0028 0.807409    4               17                      4
8276.530 3.148e-16   0.0122 0.856573    4               20                      3
8278.309 5.859e-15   0.2271 0.997519    4               20                     10
8278.589 2.639e-15   0.1023 0.996044    4               20                      0
8281.039 3.062e-15   0.1187 0.996432    4               20                      9
8281.688 1.416e-14   0.5491 0.984806    4               20                      8
8282.318 1.908e-16   0.0074 0.981879    4               18                      0
8282.678 1.140e-15   0.0442 0.995711    4               20                      0
8283.178 7.607e-16   0.0295 0.997732    4               20                      0
8283.818 9.024e-17   0.0035 0.998839    4               18                      0
8284.938 1.547e-16    0.006 0.998998    4               18                      0
8286.407 5.877e-15    0.228 0.998444    4               20                      7
8288.607 2.319e-14   0.8999 0.994113    4               20                      6
8290.586 1.399e-15   0.0543 0.998568    4               20                      0
8296.245 9.088e-15    0.353 0.998348    4               20                      5
8298.904 2.733e-14    1.062 0.996892    4               20                      4
8299.474 2.728e-16   0.0106 0.998231    4               19                      0
8302.013 5.531e-16   0.0215 0.998324    4               20                      0
8302.523 8.026e-16   0.0312 0.998774    4               20                      0
8304.072 3.781e-16   0.0147 0.990307    4               19                      0
8305.192 2.649e-16   0.0103 0.909011    4               19                      0
8308.361 1.260e-16   0.0049 0.998921    4               17                      2
8310.711 9.943e-15   0.3869 0.997658    4               20                      3
8317.689 5.033e-16   0.0196 0.995104    4               20                      0
8318.478 6.522e-16   0.0254 0.992008    4               20                      0
8319.688 1.694e-16   0.0066 0.998952    4               17                      4
8337.553 4.918e-16   0.0192 0.999116    4               20                      0
8338.413 3.356e-16   0.0131 0.996234    4               20                      0
8338.693 2.971e-16   0.0116 0.965172    4               20                      0
8343.032 8.108e-15   0.3167 0.999191    4               20                      1
8344.601 7.065e-14   2.7604 0.999001    4               20                      2
8349.630 1.123e-15   0.0439 0.997479    4               20                      3
8349.920 1.077e-15   0.0421 0.996479    4               20                      3
8352.879 2.412e-14   0.9431 0.996142    4               20                      4
8356.268 1.406e-16   0.0055 0.999152    4               17                      2
8360.427 4.190e-16   0.0164 0.999362    4               19                      0
8360.707 3.040e-16   0.0119 0.999203    4               20                      5
8361.097 8.660e-16   0.0339 0.999208    4               20                      5
8361.697 4.802e-16   0.0188 0.997655    4               20                      0
8362.636 3.090e-16   0.0121 0.996815    4               20                      0
8363.036 2.911e-16   0.0114 0.998971    4               20                      0
8364.506 3.996e-15   0.1565 0.999348    4               20                      6
8364.966 3.991e-15   0.1563 0.999321    4               20                      6
8365.486 1.915e-16   0.0075 0.999311    4               20                      2
8366.435 4.340e-16    0.017 0.998107    4               19                      0
8367.075 1.302e-16   0.0051 0.995735    4               18                      0
8369.455 9.953e-17   0.0039 0.998697    4               18                      0
8372.804 8.418e-17   0.0033  0.99921    4               17                      3
8376.113 2.677e-16   0.0105 0.993321    4               20                      7
8379.912 1.127e-15   0.0442 0.999457    4               20                      8
8380.742 1.149e-15   0.0451 0.999358    4               20                      8
8382.391 1.676e-14   0.6576 0.999265    4               20                      1
8387.290 1.757e-16   0.0069 0.999145    4               17                      4
8390.179 4.022e-16   0.0158 0.999437    4               20                      0
8391.169 2.698e-16   0.0106 0.999421    4               20                      0
8391.689 2.214e-16   0.0087 0.999462    4               20                      0
8395.608 1.068e-16   0.0042 0.999314    4               20                      9
8399.177 5.819e-14   2.2884 0.999416    4               20                      2
8400.456 2.644e-16   0.0104 0.998133    4               20                     10
8415.232 2.130e-14   0.8391 0.993434    4               20                      3
8423.010 2.029e-16    0.008 0.999416    4               20                      0
8423.290 1.471e-16   0.0058 0.998707    4               20                      0
8424.110 2.916e-16   0.0115 0.999277    4               20                      0
8424.750 1.242e-16   0.0049  0.99943    4               20                      0
8426.389 4.030e-16   0.0159 0.999406    4               19                      0
8427.429 8.237e-16   0.0325 0.999283    4               19                      0
8430.158 5.607e-14   2.2132 0.999118    4               20                      4
8432.168 4.281e-16   0.0169 0.999331    4               19                      0
8434.387 1.015e-15   0.0401 0.998876    4               20                      2
8435.977 8.102e-17   0.0032 0.998776    4               20                      3
8446.364 3.920e-16   0.0155 0.998984    3             -999                   -999
8446.774 1.669e-16   0.0066 0.999308    3             -999                   -999
8448.593 3.286e-17   0.0013 0.999221    1             -999                   -999
8449.333 5.056e-17    0.002 0.999381    4               20                      0
8450.963 2.224e-16   0.0088 0.999223    4               20                      4
8452.262 1.855e-14    0.734 0.998874    4               20                      5
8453.782 7.074e-17   0.0028 0.999346    4               18                      0
8454.142 1.642e-16   0.0065 0.999355    4               18                      0
8456.781 6.819e-17   0.0027 0.999241    4               18                      0
8460.450 1.388e-16   0.0055  0.99793    4               20                      0
8460.880 1.035e-16   0.0041  0.99921    4               20                      0
8461.570 1.590e-16   0.0063 0.999174    4               20                      0
8462.409 1.312e-16   0.0052 0.996019    4               20                      0
8465.229 2.458e-14   0.9742 0.999294    4               20                      6
8465.509 2.340e-14   0.9274 0.999341    4               20                      6
8474.616 1.215e-15   0.0482 0.999134    4               20                      2
8493.391 1.238e-14   0.4922 0.999094    4               20                      7
8494.031 5.557e-16   0.0221 0.998265    4               20                      4
8494.271 7.895e-16   0.0314 0.999093    4               20                      4
8496.900 3.896e-16   0.0155 0.998673    4               19                      0
8498.030 2.714e-16   0.0108 0.999157    4               19                      0
8500.869 4.648e-16   0.0185 0.999136    4               19                      0
8502.549 5.200e-16   0.0207 0.999021    4               19                      0
8503.118 8.289e-17   0.0033 0.992897    4               20                      0
8503.738 1.658e-16   0.0066  0.99909    4               20                      0
8504.638 1.195e-14   0.4758 0.999108    4               20                      8
8505.068 1.190e-14   0.4737 0.999081    4               20                      8
8520.424 3.108e-16   0.0124 0.998983    4               20                      6
8520.754 3.610e-16   0.0144 0.999014    4               20                      6
8538.689 1.998e-14   0.7987 0.998976    4               20                      9
8541.978 4.151e-16   0.0166 0.999004    1             -999                   -999
8548.386 4.837e-15   0.1936 0.999031    4               20                     10
8548.956 4.265e-15   0.1707 0.999028    4               20                     10
8572.100 2.118e-16   0.0085 0.999089    4               19                      0
8573.449 5.730e-16    0.023  0.99903    4               19                      0
8573.769 6.726e-16    0.027 0.999023    1             -999                   -999
8575.729 3.138e-16   0.0126 0.998461    4               19                      0
8577.648 2.714e-16   0.0109 0.999139    4               19                      0
8588.015 1.216e-15   0.0489 0.999187    4               20                      0
8588.365 1.114e-15   0.0448 0.999183    4               20                      0
8596.663 1.749e-15   0.0704 0.999238    4               20                      0
8597.373 1.779e-15   0.0716 0.999242    4               20                      0
8604.161 6.951e-17   0.0028 0.999287    4               20                      0
8604.471 1.266e-16   0.0051 0.999289    4               20                      0
8606.250 1.018e-16   0.0041 0.999293    5               45                      0
8607.930 8.188e-17   0.0033 0.999166    5               45                      0
8608.340 1.613e-16   0.0065 0.999059    5               45                      0
8609.959 1.017e-16   0.0041 0.998999    5               45                      0
8610.559 2.828e-16   0.0114 0.998636    5               45                      0
8612.159 2.133e-16   0.0086 0.998853    5               45                      0
8612.959 4.960e-16     0.02 0.998698    5               45                      0
8614.558 5.479e-16   0.0221 0.998551    5               45                      0
8615.558 1.101e-15   0.0444 0.998479    5               45                     14
8617.137 1.009e-15   0.0407 0.998149    5               45                     14
8618.367 1.921e-15   0.0775 0.997547    5               45                     14
8619.917 1.561e-15    0.063 0.997774    5               45                     14
8621.356 2.931e-15   0.1183 0.997017    5               45                     13
8622.896 2.683e-15   0.1083  0.99739    5               45                     13
8624.535 4.148e-15   0.1675  0.99715    5               45                     13
8626.065 3.744e-15   0.1512 0.997108    5               45                     13
8627.914 5.377e-15   0.2172 0.996784    5               45                     12
8629.424 4.359e-15   0.1761 0.997082    5               45                     12
8631.493 5.617e-15    0.227 0.996713    5               45                     12
8632.983 4.681e-15   0.1892 0.997397    5               45                     12
8635.262 5.110e-15   0.2066 0.997499    5               45                     11
8636.722 3.573e-15   0.1445 0.998212    5               45                     11
8639.241 3.024e-15   0.1223 0.998591    5               45                     11
8640.651 1.263e-15   0.0511 0.999272    5               45                     11
8641.841 4.449e-16    0.018 0.999488    4               20                      0
8642.271 3.015e-16   0.0122  0.99949    4               20                      0
8643.870 0.000e+00      0.0 0.999497    4               18                      0
8646.899 4.671e-15   0.1891 0.998987    5               45                     11
8649.719 4.983e-15   0.2018 0.998497    5               45                     11
8650.378 1.020e-15   0.0413 0.999525    4               20                      0
8651.288 6.303e-15   0.2553 0.998087    5               45                     11
8652.258 1.605e-16   0.0065 0.999535    4               19                      0
8653.767 2.271e-16   0.0092 0.999538    4               19                      0
8654.357 6.244e-15    0.253 0.997988    5               45                     11
8655.857 7.965e-15   0.3228 0.997129    5               45                     11
8657.726 3.182e-16   0.0129 0.999557    4               19                      0
8659.136 6.763e-15   0.2742 0.997222    5               45                     12
8660.636 8.402e-15   0.3407 0.997382    5               45                     12
8664.125 6.856e-15   0.2781 0.997521    5               45                     12
8665.584 7.858e-15   0.3188 0.997046    5               45                     12
8667.954 1.848e-16   0.0075 0.999591    1             -999                   -999
8669.273 5.743e-15   0.2331 0.997418    5               45                     13
8670.723 6.545e-15   0.2657  0.99715    5               45                     13
8674.622 4.329e-15   0.1758 0.997794    5               45                     13
8676.061 4.744e-15   0.1927 0.997682    5               45                     13
8680.160 3.014e-15   0.1225 0.998456    5               45                     14
8681.580 3.176e-15   0.1291 0.998354    5               45                     14
8683.389 6.149e-17   0.0025 0.999632    1             -999                   -999
8685.889 1.768e-15   0.0719 0.998973    5               45                     14
8687.298 1.994e-15   0.0811 0.998987    5               45                     14
8691.807 1.003e-15   0.0408 0.999204    5               45                      0
8693.207 1.172e-15   0.0477 0.999298    5               45                      0
8697.915 4.739e-16   0.0193 0.999528    5               45                      0
8699.305 5.156e-16    0.021 0.999552    5               45                      0
8700.115 7.979e-16   0.0325 0.999658    4               20                      0
8700.685 6.702e-16   0.0273 0.999661    4               20                      0
8701.634 6.627e-17   0.0027  0.99966    4               20                      8
8702.134 4.663e-17   0.0019 0.999663    4               20                      8
8704.204 2.675e-16   0.0109 0.999665    5               45                      0
8705.603 2.404e-16   0.0098 0.999669    5               45                      0
8706.953 1.173e-15   0.0478  0.99967    4               20                      0
8707.983 9.492e-16   0.0387  0.99964    4               20                      0
8710.712 1.030e-16   0.0042 0.999677    5               45                      0
8711.582 1.961e-17   0.0008 0.999678    1             -999                   -999
8712.072 1.005e-16   0.0041 0.999667    5               45                      0
8716.620 4.166e-17   0.0017 0.999568    1             -999                   -999
8717.400 8.085e-17   0.0033 0.999689    1             -999                   -999
8718.740 6.124e-17   0.0025 0.999687    1             -999                   -999
8726.748 5.531e-16   0.0226 0.999705    4               21                      1
8737.475 3.422e-16    0.014 0.999718    4               19                      0
8739.154 2.395e-16   0.0098  0.99972    4               19                      0
8740.594 4.521e-16   0.0185 0.999721    4               19                      0
8742.963 2.687e-16    0.011 0.999216    4               19                      0
8746.972 1.123e-16   0.0046 0.999725    4               18                      0
8750.241 5.199e-16   0.0213 0.999613    4               21                      3
8758.729 1.159e-14   0.4752 0.999706    4               21                     10
8760.279 5.283e-15   0.2167 0.999729    4               21                      0
8761.338 2.602e-14   1.0672 0.999653    4               21                      8
8761.618 1.056e-14   0.4333 0.999723    4               21                      9
8763.018 8.263e-16   0.0339 0.999731    4               20                      0
8763.718 6.263e-16   0.0257 0.999719    4               20                      0
8766.417 1.378e-14   0.5656 0.999733    4               21                      7
8767.916 4.150e-14   1.7036 0.999729    4               21                      6
8769.156 1.094e-15   0.0449 0.999653    4               20                      0
8770.376 9.059e-16   0.0372 0.999723    4               20                      0
8775.034 3.262e-16   0.0134 0.999733    4               21                      5
8776.214 1.947e-14   0.7999 0.999734    4               21                      5
8778.334 4.414e-14   1.8142 0.999733    4               21                      4
8790.230 1.339e-15   0.0551  0.99973    4               21                      0
8791.180 1.828e-14   0.7523 0.999728    4               21                      3
8801.597 7.037e-17   0.0029 0.999722    4               21                      7
8801.957 1.165e-16   0.0048 0.999721    4               21                      7
8809.215 1.210e-15   0.0499 0.999682    4               21                      0
8810.175 8.946e-16   0.0369 0.999714    4               21                      0
8810.435 8.485e-16    0.035 0.999712    4               21                      0
8825.451 1.270e-14   0.5247 0.999707    4               21                      1
8827.100 1.097e-13   4.5357 0.999705    4               21                      2
8828.000 4.403e-16   0.0182 0.999704    4               19                      0
8829.880 2.395e-16   0.0099 0.999691    4               19                      0
8830.759 1.531e-15   0.0633 0.999522    4               20                      0
8831.559 6.264e-16   0.0259 0.999476    4               20                      0
8832.919 3.472e-15   0.1436 0.999694    4               21                      3
8833.119 3.044e-15   0.1259 0.999695    4               21                      3
8833.549 3.071e-16   0.0127 0.999695    4               19                      0
8834.118 8.099e-16   0.0335 0.999692    4               21                      0
8834.528 6.358e-16   0.0263 0.999685    4               21                      0
8836.448 4.398e-14   1.8194 0.999477    4               21                      4
8837.677 9.280e-16   0.0384 0.999678    4               20                      0
8845.275 7.172e-16   0.0297 0.999665    4               21                      5
8845.615 7.147e-16   0.0296 0.999615    4               21                      5
8847.005 2.680e-16   0.0111 0.999668    4               21                      2
8849.594 7.076e-15   0.2932 0.999674    4               21                      6
8850.064 6.835e-15   0.2832  0.99967    4               21                      6
8854.163 8.443e-17   0.0035 0.999666    5               45                     11
8859.192 2.411e-17    0.001 0.999292    5               45                     12
8859.801 2.411e-17    0.001 0.999614    4               18                      0
8860.761 3.616e-17   0.0015 0.999656    5               45                     12
8861.661 9.906e-16   0.0411  0.99966    4               21                      0
8862.491 2.169e-16    0.009  0.99966    4               21                      7
8862.841 8.507e-16   0.0353  0.99966    4               21                      0
8863.400 5.085e-16   0.0211 0.999659    4               21                      0
8864.370 3.855e-17   0.0016 0.999651    5               45                     12
8866.990 2.103e-15   0.0873 0.999582    4               21                      8
8867.599 2.971e-14   1.2335 0.999636    4               21                      1
8871.338 3.852e-17   0.0016 0.999647    5               45                     13
8884.485 1.875e-16   0.0078 0.999642    4               21                      9
8885.854 8.833e-14   3.6747  0.99964    4               21                      2
8888.694 5.719e-16   0.0238 0.999631    4               21                     10
8890.043 6.006e-16    0.025 0.999638    4               21                     10
8895.202 4.394e-16   0.0183 0.999591    4               21                      0
8895.452 4.130e-16   0.0172 0.999593    4               21                      0
8896.551 4.633e-16   0.0193 0.990467    4               21                      0
8897.251 3.913e-16   0.0163 0.999514    4               21                      0
8903.110 3.634e-14   1.5149 0.999634    4               21                      3
8904.349 6.356e-16   0.0265 0.999636    4               20                      0
8905.679 1.607e-16   0.0067 0.999629    4               21                      2
8908.398 1.141e-15   0.0476 0.999594    4               20                      0
8910.038 8.390e-16    0.035 0.999612    4               20                      0
8914.807 1.749e-16   0.0073 0.999608    4               21                      0
8916.756 1.365e-16   0.0057 0.999369    4               21                      0
8919.635 9.602e-14   4.0098 0.996339    4               21                      4
8920.855 6.584e-16   0.0275 0.999557    4               21                      4
8921.425 1.939e-16   0.0081 0.999488    4               21                      6
8922.794 5.984e-17   0.0025 0.998781    5               45                      0
8924.044 4.117e-16   0.0172 0.999603    4               19                      0
8926.183 2.225e-16   0.0093 0.999542    4               19                      0
8926.773 5.551e-16   0.0232 0.994431    4               19                      0
8927.403 4.067e-17   0.0017 0.999451    5               45                     14
8928.083 1.388e-15    0.058 0.999353    4               21                      2
8929.093 6.698e-17   0.0028 0.934371    5               45                     14
8929.692 2.894e-16   0.0121 0.997667    4               19                      0
8930.112 8.132e-17   0.0034 0.990008    5               45                     13
8931.802 5.261e-17   0.0022 0.998539    5               45                     13
8933.102 1.124e-16   0.0047 0.999294    5               45                     13
8933.951 1.769e-16   0.0074 0.980544    4               21                      0
8934.321 1.291e-16   0.0054 0.994924    4               21                      0
8934.751 7.411e-17   0.0031 0.999006    5               45                     13
8935.351 2.151e-16    0.009 0.998835    4               21                      0
8936.251 4.302e-16    0.018  0.99945    4               21                      0
8937.940 6.930e-17   0.0029 0.999425    5               45                     12
8939.380 1.888e-16   0.0079 0.999416    4               21                      4
8939.780 8.840e-17   0.0037 0.998902    5               45                     12
8941.419 5.972e-17   0.0025 0.999024    5               45                     12
8943.409 3.150e-14   1.3188 0.999314    4               21                      5
8945.168 3.820e-17   0.0016 0.999341    5               45                     11
8947.558 6.445e-17   0.0027 0.999074    5               45                     11
8955.535 5.247e-17   0.0022 0.995628    5               45                     11
8957.945 4.090e-14   1.7154 0.997232    4               21                      6
8958.245 3.926e-14   1.6465 0.985372    4               21                      6
8960.154 1.287e-16   0.0054 0.999203    5               45                     11
8962.983 7.864e-17   0.0033  0.99072    4               21                      5
8963.343 7.149e-17    0.003 0.959164    5               45                     11
8965.003 1.620e-16   0.0068 0.992056    5               45                     11
8968.502 1.405e-16   0.0059 0.999093    5               45                     12
8969.402 8.573e-17   0.0036 0.998889    4               18                      0
8970.091 1.548e-16   0.0065 0.998172    5               45                     12
8971.221 1.769e-15   0.0743 0.962079    4               21                      2
8973.860 1.119e-16   0.0047 0.995067    5               45                     12
8975.430 1.666e-16    0.007 0.996892    5               45                     12
8977.549 1.118e-16   0.0047 0.998897    4               21                      6
8977.979 2.736e-16   0.0115 0.998941    4               21                      0
8978.549 9.991e-17   0.0042 0.998767    4               21                      0
8979.469 3.663e-16   0.0154   0.9952    4               21                      0
8981.108 1.153e-15   0.0485 0.988573    4               20                      0
8982.328 6.159e-16   0.0259 0.998393    4               20                      0
8985.407 9.270e-17   0.0039  0.99734    5               45                     13
8985.777 1.248e-15   0.0525 0.995182    4               20                      0
8986.957 9.506e-17    0.004 0.971186    5               45                     13
8987.637 7.343e-16   0.0309 0.298529    4               20                      0
8988.377 2.117e-14   0.8908 0.983508    4               21                      7
8991.456 9.502e-17    0.004 0.932415    5               45                     14
8992.305 1.240e-15   0.0522 0.976189    4               21                      4
8992.535 8.788e-16    0.037 0.989068    4               21                      4
8993.065 1.377e-16   0.0058 0.927227    5               45                     14
8997.904 3.798e-17   0.0016 0.998253    5               45                     14
9001.123 2.194e-14   0.9245 0.982658    4               21                      8
9001.583 2.172e-14   0.9156 0.994927    4               21                      8
9020.928 4.806e-16   0.0203 0.997453    4               21                      6
9021.268 5.398e-16   0.0228 0.997068    4               21                      6
9025.966 1.183e-16    0.005 0.451312    4               19                      0
9027.546 1.774e-16   0.0075 0.997635    4               21                      0
9028.506 3.596e-16   0.0152 0.996627    4               19                      0
9028.995 1.703e-16   0.0072 0.996282    4               21                      0
9030.245 1.845e-16   0.0078 0.994173    4               21                      0
9031.745 2.790e-16   0.0118 0.986187    4               19                      0
9038.053 1.090e-14   0.4613 0.999164    4               21                      9
9043.602 4.794e-16   0.0203 0.997286    4               21                      2
9049.240 1.077e-14   0.4561 0.999003    4               21                     10
9049.860 1.011e-14   0.4285 0.998961    4               21                     10
9050.760 8.024e-17   0.0034 0.997256    5               45                     13
9052.229 1.133e-16   0.0048 0.996237    5               45                     12
9053.959 9.672e-17   0.0041 0.997438    5               45                     12
9055.698 8.727e-17   0.0037 0.999158    5               45                     12
9056.618 2.571e-16   0.0109 0.998901    4               21                      8
9056.968 2.335e-16   0.0099  0.99754    4               21                      8
9059.457 6.365e-17   0.0027  0.99806    5               45                     11
9061.077 4.479e-17   0.0019 0.995636    5               45                     11
9064.246 7.917e-16   0.0336 0.985631    4               20                      0
9065.646 6.173e-16   0.0262 0.996995    4               20                      0
9068.555 1.175e-15   0.0499 0.985937    4               20                      0
9070.654 7.959e-16   0.0338 0.995643    4               20                      0
9074.533 4.707e-17    0.002 0.970979    5               45                     11
9076.253 1.035e-16   0.0044 0.997183    5               45                     11
9079.532 1.129e-16   0.0048 0.952645    5               45                     11
9081.191 1.105e-16   0.0047 0.844716    5               45                     11
9082.791 9.406e-17    0.004 0.998275    4               21                      0
9083.591 1.082e-16   0.0046 0.997159    4               21                      0
9090.349 1.316e-16   0.0056 0.902025    5               45                     12
9091.179 5.169e-17   0.0022  0.99813    4               18                      0
9091.998 1.292e-16   0.0055  0.99529    5               45                     12
9092.418 3.458e-15   0.1472 0.865924    4               21                      0
9092.728 3.263e-15   0.1389 0.981814    4               21                      0
9093.658 7.563e-16   0.0322 0.929178    4               21                      4
9096.147 9.862e-17   0.0042 0.998377    5               45                     13
9097.347 2.817e-17   0.0012 0.998384    4               18                      0
9097.787 1.268e-16   0.0054 0.995897    5               45                     13
9098.886 8.216e-17   0.0035 0.992572    4               21                     10
9099.326 1.009e-16   0.0043 0.982472    4               21                     10
9102.406 5.136e-15   0.2189  0.99882    4               21                      0
9103.175 4.859e-15   0.2071 0.999032    4               21                      0
9103.855 1.103e-16   0.0047 0.998213    5               45                     13
9108.674 3.517e-17   0.0015 0.990121    5               45                     14
9110.233 4.689e-17    0.002 0.998083    5               45                     14
9133.957 3.741e-16    0.016 0.991356    4               19                      0
9136.366 3.203e-16   0.0137 0.912691    4               19                      0
9139.905 1.776e-16   0.0076 0.994743    4               19                      0
9144.004 5.139e-17   0.0022  0.97695    4               21                      0
9147.243 2.031e-16   0.0087 0.997641    4               21                      0
9151.412 6.442e-16   0.0276 0.991801    4               21                      6
9151.782 2.126e-15   0.0911 0.941812    4               21                      0
9152.252 1.816e-15   0.0778 0.971102    4               21                      0
9152.962 7.071e-16   0.0303 0.926642    4               20                      0
9154.581 4.876e-16   0.0209 0.994065    4               20                      0
9156.961 9.003e-16   0.0386 0.977883    4               20                      0
9159.340 6.249e-16   0.0268 0.997679    4               20                      0
9160.690 2.982e-15   0.1279 0.969901    4               21                      0
9161.639 2.760e-15   0.1184 0.997985    4               21                      0
9174.556 3.958e-17   0.0017 0.967332    5               45                     13
9175.876 5.586e-17   0.0024 0.991652    5               45                     12
9200.059 7.893e-17   0.0034 0.999353    5               45                     11
9205.118 8.817e-17   0.0038 0.997688    5               45                     11
9208.837 1.136e-16   0.0049 0.992381    5               45                     12
9210.526 9.971e-17   0.0043  0.99816    5               45                     12
9214.525 1.205e-16   0.0052 0.948497    5               45                     12
9216.265 1.924e-15    0.083 0.997902    4               21                      0
9216.874 1.516e-15   0.0654 0.983446    4               21                      0
9224.282 3.077e-15   0.1329 0.998036    4               21                      0
9225.412 2.211e-15   0.0955 0.994271    4               21                      0
9286.046 1.610e-17   0.0007 0.986993    4               21                      0
9286.805 1.610e-17   0.0007 0.845164    4               21                      0
9293.244 2.758e-17   0.0012 0.962013    4               21                      0
9294.603 2.758e-17   0.0012 0.939436    4               21                      0
9305.970 6.745e-15   0.2939 0.993913    4               22                     10
9306.000 6.745e-15   0.2939 0.993518    4               22                     10
9307.340 1.487e-14    0.648 0.942931    4               22                      8
9307.390 1.487e-14    0.648 0.961219    4               22                      8
9308.989 3.276e-15   0.1428 0.917099    4               22                      9
9309.109 3.276e-15   0.1428 0.873251    4               22                      9
9309.369 2.414e-15   0.1052 0.189267    4               22                      0
9309.389 2.414e-15   0.1052 0.102842    4               22                      0
9310.699 1.264e-15   0.0551  0.98434    4               22                      0
9310.819 1.264e-15   0.0551 0.984941    4               22                      0
9312.858 6.582e-15    0.287 0.986712    4               22                      7
9312.938 6.582e-15    0.287 0.990484    4               22                      7
9313.308 2.472e-14   1.0777  0.98947    4               22                      6
9313.368 2.472e-14   1.0777 0.990818    4               22                      6
9317.657 6.946e-16   0.0303  0.95878    4               22                      0
9317.747 6.945e-16   0.0303 0.964488    4               22                      0
9317.867 3.874e-16   0.0169 0.964927    4               22                      0
9317.987 3.874e-16   0.0169 0.971498    4               22                      0
9322.426 9.783e-15    0.427 0.658231    4               22                      5
9322.456 9.783e-15    0.427 0.581554    4               22                      5
9323.695 2.673e-14   1.1668 0.954144    4               22                      4
9323.745 2.673e-14   1.1668 0.952064    4               22                      4
9330.484 9.614e-17   0.0042 0.728999    4               22                      0
9330.564 9.614e-17   0.0042 0.904354    4               22                      0
9330.993 1.625e-16   0.0071 0.923816    4               22                      0
9331.173 1.625e-16   0.0071 0.931535    4               22                      0
9337.832 9.376e-15   0.4099 0.866162    4               22                      3
9337.862 9.376e-15   0.4099 0.891516    4               22                      3
9348.559 1.828e-17   0.0008 0.980984    4               22                      0
9348.589 1.828e-17   0.0008 0.982145    4               22                      0
9349.518 3.198e-17   0.0014 0.979073    4               22                      0
9349.808 3.198e-17   0.0014 0.980927    4               22                      0
9361.295 2.282e-18   0.0001 0.826948    4               21                      0
9362.235 2.281e-18   0.0001 0.961788    4               21                      0
9367.843 4.560e-18   0.0002 0.967981    4               21                      0
9369.433 4.559e-18   0.0002 0.003996    4               21                      0
9372.102 2.279e-18   0.0001 0.824223    4               22                      0
9372.142 2.279e-18   0.0001  0.81947    4               22                      0
9373.362 4.557e-18   0.0002 0.962667    4               22                      0
9373.782 4.557e-18   0.0002 0.976822    4               22                      0
9374.292 6.767e-15    0.297 0.898782    4               22                      1
9374.332 6.767e-15    0.297 0.938715    4               22                      1
9375.951 6.370e-14   2.7961 0.970656    4               22                      2
9375.961 6.370e-14   2.7961 0.970689    4               22                      2
9382.879 2.140e-15    0.094 0.970899    4               22                      3
9382.929 2.140e-15    0.094 0.971774    4               22                      3
9386.678 2.503e-14   1.1002 0.015958    4               22                      4
