# HYBRID diffuse continuum: canonical PALACE fcHO2 + fcFeO, LVM-refit fcO2Ac.
# Built 2026-09-10 to test whether the canonical set's blue deficit is the
# O2Ac component: canonical O2Ac peaks at 3220 A, outside the LVM window, so
# only its noisy UV tail lands in 3600-9800 A.
# lam/trans/fH2O/isX interpolated from canonical onto the native LVM grid;
# fcO2Ac copied verbatim from pmd_refcont_joint_native_adam_invsky_p2_10000iter.dat.
# Units unchanged: fc* are reference continuum flux in R/nm.
#
lam trans fH2O fcHO2 fcFeO fcO2Ac isX
0.6481 0.9788 0.083 0.731 3.314 0.009 1
0.64815 0.97985 0.060000000000000005 0.731 3.3114999999999997 0.009 1
0.6482 0.9803 0.053 0.731 3.309 0.009 1
0.64825 0.98105 0.037500000000000006 0.731 3.3064999999999998 0.009 1
0.6483 0.9823 0.012 0.731 3.304 0.009 1
0.64835 0.9801499999999881 0.05500000000024425 0.731 3.302500000000003 0.009 1
0.648399951171875 0.9826 0.0020024414062493846 0.731 3.300002441406249 0.009 1
0.64845 0.9822000000000011 0.010999999999972244 0.731 3.297500000000003 0.009 1
0.6485 0.9537 0.395 0.731 3.296 0.009 1
0.64855 0.9656500000000136 0.28649999999983067 0.731 3.293500000000003 0.009 1
0.6486 0.982 0.018 0.73 3.291 0.009 1
0.64865 0.9792999999999845 0.07450000000031365 0.73 3.289500000000003 0.009 1
0.6487 0.9823 0.013 0.73 3.287 0.009 1
0.64875 0.9810500000000075 0.03899999999983347 0.73 3.285499999999997 0.009 1
0.6488 0.9825 0.007 0.73 3.283 0.009 1
0.64885 0.9729000000000312 0.17749999999951982 0.73 3.281499999999997 0.009 1
0.6489 0.9806 0.052 0.73 3.279 0.009 1
0.64895 0.9810499999999942 0.04100000000013323 0.73 3.277499999999997 0.008 1
0.649 0.9822 0.018 0.73 3.276 0.008 1
0.64905 0.9824999999999988 0.009500000000024982 0.73 3.273499999999997 0.008 1
0.6491 0.9817 0.027 0.73 3.272 0.008 1
0.64915 0.98275 0.0045000000000000005 0.73 3.2705 0.008 1
0.649200048828125 0.9825980468750005 0.009043945312488925 0.73 3.268997558593751 0.008 1
0.64925 0.9613499999999999 0.3285 0.729 3.2664999999999997 0.008 1
0.6493 0.9826 0.009 0.729 3.265 0.008 1
0.64935 0.9828499999999998 0.004000000000005551 0.729 3.2635000000000027 0.008 1
0.6494 0.9823 0.018 0.729 3.262 0.008 1
0.64945 0.9674500000000746 0.22699999999901194 0.729 3.2605000000000026 0.008 1
0.6495 0.9753 0.155 0.729 3.259 0.008 1
0.64955 0.9828499999999998 0.004500000000002776 0.729 3.257 0.008 1
0.6496 0.9803 0.061 0.729 3.256 0.008 1
0.64965 0.9827999999999995 0.007500000000019429 0.729 3.254500000000003 0.008 1
0.6497 0.9822 0.023 0.729 3.253 0.008 1
0.64975 0.9622999999999122 0.28250000000097425 0.729 3.251499999999997 0.008 1
0.6498 0.9827 0.011 0.729 3.25 0.008 1
0.64985 0.9829499999999998 0.006000000000005551 0.728 3.2484999999999973 0.008 1
0.6499 0.9824 0.017 0.728 3.247 0.008 1
0.64995 0.980350000000013 0.060999999999727994 0.728 3.246 0.008 1
0.649999951171875 0.983099755859375 0.0030024414062493846 0.728 3.245 0.008 1
0.65005 0.9829999999999994 0.004500000000019429 0.728 3.244 0.008 1
0.6501 0.9832 0.001 0.728 3.243 0.008 1
0.65015 0.9824999999999999 0.019000000000000003 0.728 3.2415000000000003 0.008 1
0.6502 0.9831 0.003 0.728 3.24 0.008 1
0.65025 0.9832 0.002 0.728 3.2395 0.008 1
0.6503 0.9829 0.009 0.728 3.238 0.008 1
0.65035 0.982500000000001 0.019999999999972245 0.728 3.237500000000003 0.008 1
0.6504 0.9831 0.004 0.727 3.236 0.008 1
0.65045 0.9817000000000006 0.041499999999975015 0.727 3.2355000000000027 0.008 1
0.6505 0.9829 0.011 0.727 3.235 0.008 1
0.65055 0.9815999999999927 0.04150000000016375 0.727 3.234 0.008 1
0.6506 0.978 0.114 0.727 3.233 0.008 1
0.65065 0.9832499999999997 0.003000000000005551 0.727 3.232 0.008 1
0.6507 0.9833 0.001 0.727 3.232 0.008 1
0.65075 0.9827999999999972 0.01450000000006939 0.727 3.231 0.008 1
0.650800048828125 0.9833002441406249 0.001 0.727 3.23 0.008 1
0.65085 0.9833499999999997 0.002000000000005551 0.727 3.23 0.0075 1
0.6509 0.9833 0.003 0.726 3.229 0.007 1
0.65095 0.9816000000000071 0.043999999999839015 0.726 3.2284999999999973 0.007 1
0.651 0.983 0.012 0.726 3.228 0.007 1
0.65105 0.9789000000000205 0.0954999999996031 0.726 3.228 0.007 1
0.6511 0.9832 0.007 0.726 3.227 0.007 1
0.65115 0.9834 0.001 0.726 3.227 0.007 1
0.6512 0.9832 0.009 0.726 3.227 0.007 1
0.65125 0.9834 0.005 0.726 3.226 0.007 1
0.6513 0.9834 0.004 0.726 3.226 0.007 1
0.65135 0.9806000000000143 0.06399999999969469 0.726 3.226 0.007 1
0.6514 0.9753 0.168 0.725 3.226 0.007 1
0.65145 0.9834 0.004 0.725 3.226 0.007 1
0.6515 0.9833 0.008 0.725 3.225 0.007 1
0.65155 0.9819499999999941 0.04050000000013045 0.725 3.225 0.007 1
0.651599951171875 0.9768151367187463 0.14468505859382763 0.725 3.225 0.007 1
0.65165 0.9620499999999037 0.2880000000010658 0.725 3.225 0.007 1
0.6517 0.9833 0.01 0.725 3.225 0.007 1
0.65175 0.9756999999999717 0.15750000000049127 0.725 3.225500000000003 0.007 1
0.6518 0.9809 0.065 0.725 3.226 0.007 1
0.65185 0.9676000000000766 0.2379999999989897 0.724 3.226 0.007 1
0.6519 0.9828 0.023 0.724 3.226 0.007 1
0.65195 0.9811999999999889 0.05700000000024425 0.724 3.226 0.007 1
0.652 0.9834 0.01 0.724 3.226 0.007 1
0.65205 0.9819500000000041 0.04399999999990008 0.724 3.227 0.007 1
0.6521 0.9792 0.105 0.724 3.227 0.007 1
0.65215 0.9829 0.023 0.724 3.227 0.007 1
0.6522 0.9837 0.002 0.724 3.228 0.007 1
0.65225 0.9836 0.0065 0.723 3.228 0.007 1
0.6523 0.9838 0.001 0.723 3.228 0.007 1
0.65235 0.9827500000000053 0.028999999999872322 0.723 3.229 0.007 1
0.652400048828125 0.9812061035156234 0.06186083984378507 0.723 3.2290024414062493 0.007 1
0.65245 0.9835500000000014 0.009999999999961144 0.723 3.23 0.007 1
0.6525 0.9788 0.114 0.723 3.23 0.007 1
0.65255 0.9690500000000402 0.25799999999947265 0.723 3.231 0.007 1
0.6526 0.9834 0.013 0.723 3.231 0.007 1
0.65265 0.9838499999999997 0.0035000000000083267 0.722 3.232 0.007 1
0.6527 0.9839 0.002 0.722 3.233 0.007 1
0.65275 0.9826000000000017 0.034999999999961146 0.722 3.233 0.007 1
0.6528 0.9839 0.003 0.722 3.234 0.007 1
0.65285 0.9839500000000003 0.0014999999999972245 0.722 3.234500000000003 0.007 1
0.6529 0.9839 0.004 0.722 3.235 0.007 1
0.65295 0.9835500000000019 0.013499999999947264 0.722 3.236 0.006 1
0.653 0.984 0.001 0.721 3.237 0.006 1
0.65305 0.984 0.0015000000000027756 0.721 3.237500000000003 0.006 1
0.6531 0.984 0.001 0.721 3.238 0.006 1
0.65315 0.9838 0.009 0.721 3.239 0.006 1
0.653199951171875 0.9839002441406249 0.0049926757812518464 0.721 3.239997558593751 0.006 1
0.65325 0.98245 0.04 0.721 3.2405 0.006 1
0.6533 0.984 0.002 0.721 3.241 0.006 1
0.65335 0.9839000000000006 0.005999999999988898 0.7205000000000028 3.242 0.006 1
0.6534 0.9597 0.381 0.72 3.243 0.006 1
0.65345 0.9836999999999989 0.012000000000027756 0.72 3.244 0.006 1
0.6535 0.9841 0.003 0.72 3.245 0.006 1
0.65355 0.9813500000000136 0.06449999999969747 0.72 3.245499999999997 0.006 1
0.6536 0.9811 0.076 0.72 3.246 0.006 1
0.65365 0.9820999999999939 0.05250000000014156 0.72 3.247 0.006 1
0.6537 0.9839 0.009 0.719 3.248 0.006 1
0.65375 0.9838499999999981 0.010500000000047185 0.719 3.249 0.006 1
0.6538 0.9841 0.005 0.719 3.25 0.006 1
0.65385 0.9793000000000212 0.10749999999956979 0.719 3.251 0.006 1
0.6539 0.9839 0.013 0.719 3.252 0.006 1
0.65395 0.9842500000000003 0.0014999999999972245 0.719 3.2525000000000026 0.006 1
0.654000048828125 0.9840007324218748 0.009978027343755538 0.7189975585937506 3.254 0.006 1
0.65405 0.9841000000000005 0.006999999999983347 0.718 3.254500000000003 0.006 1
0.6541 0.9842 0.004 0.718 3.255 0.006 1
0.65415 0.98425 0.003 0.718 3.2565 0.006 1
0.6542 0.984 0.01 0.718 3.257 0.006 1
0.65425 0.9843 0.0035 0.718 3.258 0.006 1
0.6543 0.9843 0.005 0.718 3.259 0.006 1
0.65435 0.9842500000000003 0.004999999999988898 0.717 3.26 0.006 1
0.6544 0.9718 0.25 0.717 3.261 0.006 1
0.65445 0.9837000000000027 0.020999999999922286 0.717 3.262 0.006 1
0.6545 0.9841 0.009 0.717 3.263 0.006 1
0.65455 0.9630000000001054 0.2824999999987704 0.717 3.264 0.006 1
0.6546 0.9837 0.021 0.717 3.265 0.006 1
0.65465 0.9843 0.006000000000005551 0.716 3.265499999999997 0.006 1
0.6547 0.9844 0.004 0.716 3.266 0.006 1
0.65475 0.981200000000005 0.08149999999989731 0.716 3.2675000000000027 0.006 1
0.654799951171875 0.9843997558593746 0.005002441406254936 0.716 3.268 0.006 1
0.65485 0.9843499999999992 0.00650000000002498 0.716 3.269 0.006 1
0.6549 0.9843 0.008 0.716 3.27 0.006 1
0.65495 0.9762000000000399 0.1604999999992811 0.715 3.271 0.006 1
0.655 0.9839 0.019 0.715 3.272 0.006 1
0.65505 0.9714000000000672 0.21249999999898694 0.715 3.2725000000000026 0.006 1
0.6551 0.9838 0.023 0.715 3.273 0.006 1
0.65515 0.9846 0.002 0.715 3.274 0.006 1
0.6552 0.9845 0.007 0.714 3.275 0.006 1
0.65525 0.98465 0.0025 0.714 3.276 0.005 1
0.6553 0.9847 0.001 0.714 3.277 0.005 1
0.65535 0.9840999999999994 0.01850000000002498 0.714 3.277499999999997 0.005 1
0.6554 0.984 0.021 0.714 3.278 0.005 1
0.65545 0.967849999999917 0.24650000000109082 0.7135000000000027 3.279 0.005 1
0.6555 0.9845 0.008 0.713 3.28 0.005 1
0.65555 0.9783499999999931 0.14450000000014712 0.713 3.28 0.005 1
0.655600048828125 0.983103662109374 0.04390966796877276 0.713 3.281 0.005 1
0.65565 0.9836999999999956 0.03150000000011935 0.713 3.282 0.005 1
0.6557 0.9841 0.022 0.713 3.282 0.005 1
0.65575 0.9843499999999992 0.013500000000024978 0.712 3.283 0.005 1
0.6558 0.9844 0.015 0.712 3.284 0.005 1
0.65585 0.9845499999999991 0.009500000000019429 0.712 3.284 0.005 1
0.6559 0.9782 0.15 0.712 3.285 0.005 1
0.65595 0.9841499999999975 0.023000000000072164 0.7114999999999971 3.285500000000003 0.005 1
0.656 0.9837 0.032 0.711 3.286 0.005 1
0.65605 0.9838500000000052 0.028499999999863995 0.711 3.287 0.005 1
0.6561 0.9849 0.002 0.711 3.287 0.005 1
0.65615 0.9849 0.003 0.711 3.288 0.005 1
0.6562 0.9844 0.015 0.711 3.288 0.005 1
0.65625 0.9841 0.0245 0.71 3.289 0.005 1
0.6563 0.9844 0.017 0.71 3.289 0.005 1
0.65635 0.9846 0.013499999999991673 0.71 3.29 0.005 1
0.656399951171875 0.9845004882812499 0.01598535156250369 0.71 3.29 0.005 1
0.65645 0.9847500000000002 0.007999999999988898 0.7095000000000027 3.291 0.005 1
0.6565 0.9845 0.016 0.709 3.291 0.005 1
0.65655 0.9840000000000005 0.0269999999999889 0.709 3.291499999999997 0.005 1
0.6566 0.9703 0.277 0.709 3.292 0.005 1
0.65665 0.9844499999999986 0.01800000000003886 0.709 3.292 0.005 1
0.6567 0.985 0.002 0.709 3.293 0.005 1
0.65675 0.9849 0.005 0.708 3.293 0.005 1
0.6568 0.9849 0.005 0.708 3.294 0.005 1
0.65685 0.9847500000000009 0.011999999999972245 0.708 3.294 0.005 1
0.6569 0.9851 0.001 0.708 3.294 0.005 1
0.65695 0.9846000000000006 0.0169999999999889 0.7074999999999971 3.294500000000003 0.005 1
0.657 0.9849 0.009 0.707 3.295 0.005 1
0.65705 0.9802999999999988 0.11950000000000832 0.707 3.295 0.005 1
0.6571 0.9843 0.026 0.707 3.296 0.005 1
0.65715 0.9850499999999998 0.004500000000008327 0.707 3.296 0.005 1
0.657200048828125 0.9850995117187501 0.003019531249995078 0.7069975585937506 3.296 0.005 1
0.65725 0.9836499999999999 0.044 0.706 3.296 0.005 1
0.6573 0.9851 0.004 0.706 3.297 0.005 1
0.65735 0.9843000000000033 0.02549999999990841 0.706 3.297 0.005 1
0.6574 0.9835 0.046 0.706 3.297 0.005 1
0.65745 0.9851499999999997 0.004000000000005551 0.706 3.297 0.005 1
0.6575 0.9852 0.004 0.705 3.298 0.005 1
0.65755 0.9846999999999984 0.018500000000052735 0.705 3.298 0.005 1
0.6576 0.9851 0.005 0.705 3.298 0.005 1
0.65765 0.9670000000000838 0.2804999999988981 0.705 3.298 0.005 1
0.6577 0.985 0.01 0.705 3.298 0.004 1
0.65775 0.9852 0.005 0.704 3.299 0.004 1
0.6578 0.9846 0.025 0.704 3.299 0.004 1
0.65785 0.9853 0.004500000000008327 0.704 3.299 0.004 1
0.6579 0.9854 0.0 0.704 3.299 0.004 1
0.65795 0.9854 0.0 0.704 3.299 0.004 1
0.657999951171875 0.9853997558593751 0.0010073242187481541 0.7030024414062493 3.299 0.004 1
0.65805 0.9852999999999994 0.0050000000000222046 0.703 3.2995000000000028 0.004 1
0.6581 0.985 0.012 0.703 3.3 0.004 1
0.65815 0.9853499999999997 0.004500000000019429 0.703 3.3 0.004 1
0.6582 0.9852 0.011 0.703 3.3 0.004 1
0.65825 0.9803 0.127 0.7024999999999999 3.3 0.004 1
0.6583 0.9854 0.002 0.702 3.3 0.004 1
0.65835 0.9854 0.004 0.702 3.3 0.004 1
0.6584 0.9845 0.029 0.702 3.3 0.004 1
0.65845 0.9851999999999994 0.009500000000019429 0.702 3.3 0.004 1
0.6585 0.9823 0.086 0.702 3.3 0.004 1
0.65855 0.9851999999999983 0.01200000000004441 0.7015000000000027 3.3 0.004 1
0.6586 0.9856 0.001 0.701 3.3 0.004 1
0.65865 0.9854499999999997 0.004000000000011102 0.701 3.301 0.004 1
0.6587 0.9843 0.039 0.701 3.301 0.004 1
0.65875 0.983749999999993 0.05100000000018319 0.701 3.301 0.004 1
0.658800048828125 0.9851746093750062 0.012554199218613407 0.701 3.301 0.004 1
0.65885 0.9821000000000105 0.09049999999975297 0.7004999999999972 3.301 0.004 1
0.6589 0.9854 0.009 0.7 3.301 0.004 1
0.65895 0.9851999999999979 0.01450000000006939 0.7 3.301 0.004 1
0.659 0.9856 0.002 0.7 3.301 0.004 1
0.65905 0.9850500000000013 0.019499999999963918 0.7 3.301 0.004 1
0.6591 0.9855 0.006 0.7 3.301 0.004 1
0.65915 0.9857 0.0004999999999972245 0.7 3.301 0.004 1
0.6592 0.9857 0.001 0.699 3.301 0.004 1
0.65925 0.9857 0.001 0.699 3.301 0.004 1
0.6593 0.9854 0.013 0.699 3.301 0.004 1
0.65935 0.98565 0.0035 0.699 3.301 0.004 1
0.6594 0.9855 0.008 0.699 3.301 0.004 1
0.65945 0.9857000000000006 0.004499999999980572 0.699 3.301 0.004 1
0.6595 0.9855 0.011 0.699 3.301 0.004 1
0.65955 0.9858 0.002 0.698 3.301 0.004 1
0.659599951171875 0.9825078124999981 0.08679736328129994 0.698 3.3 0.004 1
0.65965 0.9857499999999997 0.0025000000000083267 0.698 3.3 0.004 1
0.6597 0.9858 0.001 0.698 3.3 0.004 1
0.65975 0.9858 0.001 0.698 3.3 0.004 1
0.6598 0.9854 0.014 0.698 3.3 0.004 1
0.65985 0.9855000000000006 0.011999999999988898 0.698 3.3 0.004 1
0.6599 0.9858 0.002 0.698 3.3 0.004 1
0.65995 0.9859 0.0 0.697 3.3 0.004 1
0.66 0.9859 0.0 0.697 3.3 0.004 1
0.66005 0.9858000000000006 0.005999999999977796 0.697 3.3 0.004 1
0.6601 0.9787 0.174 0.697 3.3 0.004 1
0.66015 0.9852500000000036 0.021499999999897306 0.697 3.3 0.004 1
0.6602 0.9859 0.003 0.697 3.3 0.004 1
0.66025 0.9859 0.0045000000000000005 0.697 3.2995 0.004 1
0.6603 0.986 0.001 0.697 3.299 0.004 1
0.66035 0.9854 0.021 0.697 3.299 0.004 1
0.660400048828125 0.9852014648437496 0.025956054687511075 0.697 3.299 0.004 1
0.66045 0.9857499999999992 0.010000000000027756 0.696 3.299 0.004 1
0.6605 0.9861 0.001 0.696 3.299 0.004 1
0.66055 0.9857999999999983 0.010500000000052736 0.696 3.299 0.003 1
0.6606 0.9861 0.0 0.696 3.299 0.003 1
0.66065 0.9858500000000003 0.010999999999994448 0.696 3.299 0.003 1
0.6607 0.9861 0.004 0.696 3.298 0.003 1
0.66075 0.9857499999999981 0.011500000000058287 0.696 3.298 0.003 1
0.6608 0.9862 0.0 0.696 3.298 0.003 1
0.66085 0.9859999999999994 0.0050000000000222046 0.696 3.298 0.003 1
0.6609 0.9862 0.001 0.696 3.298 0.003 1
0.66095 0.9862 0.0004999999999972245 0.696 3.298 0.003 1
0.661 0.9862 0.0 0.696 3.298 0.003 1
0.66105 0.9862 0.0005000000000027756 0.696 3.297 0.003 1
0.6611 0.9862 0.001 0.696 3.297 0.003 1
0.66115 0.9861000000000005 0.005499999999986122 0.696 3.297 0.003 1
0.661199951171875 0.9862990234375002 0.0020292968749926164 0.696 3.297 0.003 1
0.66125 0.9862 0.003 0.696 3.297 0.003 1
0.6613 0.9861 0.006 0.696 3.297 0.003 1
0.66135 0.98575 0.018500000000000003 0.695 3.296 0.003 1
0.6614 0.9861 0.007 0.695 3.296 0.003 1
0.66145 0.9861499999999992 0.006000000000027756 0.695 3.296 0.003 1
0.6615 0.9863 0.0 0.695 3.296 0.003 1
0.66155 0.9863 0.000999999999994449 0.695 3.296 0.003 1
0.6616 0.9864 0.001 0.695 3.296 0.003 1
0.66165 0.9864 0.0 0.695 3.295 0.003 1
0.6617 0.9864 0.001 0.695 3.295 0.003 1
0.66175 0.9861999999999994 0.0075000000000138775 0.695 3.295 0.003 1
0.6618 0.9864 0.001 0.695 3.295 0.003 1
0.66185 0.9864 0.0015000000000083267 0.695 3.295 0.003 1
0.6619 0.9864 0.003 0.695 3.294 0.003 1
0.66195 0.9864 0.0035000000000027756 0.696 3.294 0.003 1
0.662000048828125 0.986400244140625 0.002992675781251846 0.696 3.294 0.003 1
0.66205 0.9863499999999992 0.0055000000000249806 0.696 3.294 0.003 1
0.6621 0.9865 0.0 0.696 3.294 0.003 1
0.66215 0.9864000000000006 0.003999999999983347 0.696 3.293 0.003 1
0.6622 0.9865 0.0 0.696 3.293 0.003 1
0.66225 0.9865 0.0 0.696 3.293 0.003 1
0.6623 0.9862 0.011 0.696 3.293 0.003 1
0.66235 0.9863 0.0085 0.696 3.2925 0.003 1
0.6624 0.9866 0.0 0.696 3.292 0.003 1
0.66245 0.9862000000000005 0.013499999999980573 0.696 3.292 0.003 1
0.6625 0.9866 0.0 0.696 3.292 0.003 1
0.66255 0.9865499999999998 0.002 0.696 3.292 0.003 1
0.6626 0.9866 0.0 0.696 3.291 0.003 1
0.66265 0.9866 0.0 0.696 3.291 0.003 1
0.6627 0.9866 0.0 0.696 3.291 0.003 1
0.66275 0.9867 0.0 0.696 3.291 0.003 1
0.662799951171875 0.9857021972656245 0.03193164062501685 0.697 3.291 0.003 1
0.66285 0.9867 0.0004999999999972245 0.697 3.29 0.003 1
0.6629 0.9867 0.0 0.697 3.29 0.003 1
0.66295 0.9865500000000003 0.004999999999988898 0.697 3.29 0.003 1
0.663 0.9865 0.007 0.697 3.29 0.003 1
0.66305 0.9865500000000003 0.006499999999986122 0.697 3.289 0.003 1
0.6631 0.9867 0.001 0.697 3.289 0.003 1
0.66315 0.9868 0.0 0.697 3.289 0.003 1
0.6632 0.9868 0.0 0.698 3.289 0.003 1
0.66325 0.9868 0.0 0.698 3.288 0.003 1
0.6633 0.9868 0.001 0.698 3.288 0.003 1
0.66335 0.9868 0.0 0.698 3.288 0.003 1
0.6634 0.9863 0.017 0.698 3.288 0.003 1
0.66345 0.9866999999999995 0.005500000000019429 0.698 3.2875000000000028 0.003 1
0.6635 0.9867 0.006 0.699 3.287 0.003 1
0.66355 0.9868499999999998 0.0015000000000083267 0.699 3.287 0.003 1
0.663600048828125 0.9869 0.0 0.699 3.287 0.003 1
0.66365 0.9867000000000006 0.00649999999997502 0.699 3.286500000000003 0.003 1
0.6637 0.9868 0.004 0.699 3.286 0.003 1
0.66375 0.9869 0.0 0.699 3.286 0.003 1
0.6638 0.9869 0.0 0.7 3.286 0.003 1
0.66385 0.9869 0.0005000000000027756 0.7 3.286 0.003 1
0.6639 0.9869 0.001 0.7 3.285 0.002 1
0.66395 0.987 0.0 0.7 3.285 0.002 1
0.664 0.9867 0.011 0.7 3.285 0.002 1
0.66405 0.987 0.0 0.701 3.285 0.002 1
0.6641 0.987 0.0 0.701 3.284 0.002 1
0.66415 0.9869500000000002 0.002999999999994449 0.701 3.284 0.002 1
0.6642 0.987 0.0 0.701 3.284 0.002 1
0.66425 0.98675 0.009 0.702 3.284 0.002 1
0.6643 0.9871 0.001 0.702 3.283 0.002 1
0.66435 0.9871 0.0005 0.702 3.283 0.002 1
0.664399951171875 0.9859024414062494 0.041912109375022155 0.702 3.283 0.002 1
0.66445 0.9865000000000028 0.020999999999900078 0.7024999999999972 3.283 0.002 1
0.6645 0.9871 0.001 0.703 3.282 0.002 1
0.66455 0.9866500000000025 0.01749999999991396 0.703 3.282 0.002 1
0.6646 0.9871 0.001 0.703 3.282 0.002 1
0.66465 0.9872 0.0 0.7034999999999971 3.282 0.002 1
0.6647 0.9872 0.0 0.704 3.281 0.002 1
0.66475 0.9872 0.0 0.704 3.281 0.002 1
0.6648 0.9872 0.001 0.704 3.281 0.002 1
0.66485 0.9871000000000005 0.004499999999980572 0.704 3.281 0.002 1
0.6649 0.9872 0.0 0.705 3.28 0.002 1
0.66495 0.9872 0.0 0.705 3.28 0.002 1
0.665 0.9872 0.003 0.705 3.28 0.002 1
0.66505 0.9866499999999969 0.020500000000097142 0.705 3.28 0.002 1
0.6651 0.9871 0.007 0.706 3.279 0.002 1
0.66515 0.9873 0.0010000000000055511 0.706 3.279 0.002 1
0.665200048828125 0.9873 0.0 0.706 3.279 0.002 1
0.66525 0.9873 0.0015 0.706 3.279 0.002 1
0.6653 0.9873 0.0 0.706 3.278 0.002 1
0.66535 0.98725 0.003 0.707 3.278 0.002 1
0.6654 0.9874 0.0 0.707 3.278 0.002 1
0.66545 0.9870999999999989 0.009000000000038859 0.707 3.278 0.002 1
0.6655 0.9874 0.0 0.707 3.277 0.002 1
0.66555 0.9872999999999994 0.0030000000000166534 0.7074999999999971 3.277 0.002 1
0.6656 0.9874 0.0 0.708 3.277 0.002 1
0.66565 0.9874 0.0004999999999972245 0.708 3.277 0.002 1
0.6657 0.9874 0.003 0.708 3.276 0.002 1
0.66575 0.9875 0.0 0.708 3.276 0.002 1
0.6658 0.9874 0.003 0.708 3.276 0.002 1
0.66585 0.9875 0.0 0.709 3.275499999999997 0.002 1
0.6659 0.9875 0.0 0.709 3.275 0.002 1
0.66595 0.9875 0.0004999999999972245 0.709 3.275 0.002 1
0.665999951171875 0.9875 0.0019951171875012305 0.709 3.275 0.002 1
0.66605 0.9875500000000004 0.0 0.709 3.274 0.002 1
0.6661 0.9876 0.0 0.709 3.274 0.002 1
0.66615 0.9874499999999997 0.005000000000005551 0.71 3.274 0.002 1
0.6662 0.9876 0.001 0.71 3.274 0.002 1
0.66625 0.9876 0.0005 0.71 3.273 0.002 1
0.6663 0.9876 0.001 0.71 3.273 0.002 1
0.66635 0.9872000000000001 0.017 0.71 3.273 0.002 1
0.6664 0.9876 0.001 0.71 3.272 0.002 1
0.66645 0.9877 0.0004999999999972245 0.71 3.272 0.002 1
0.6665 0.9877 0.0 0.71 3.272 0.002 1
0.66655 0.9877 0.0 0.711 3.2715000000000027 0.002 1
0.6666 0.9877 0.001 0.711 3.271 0.002 1
0.66665 0.9877 0.0004999999999972245 0.711 3.271 0.002 1
0.6667 0.9876 0.004 0.711 3.271 0.002 1
0.66675 0.9876499999999997 0.0030000000000166534 0.711 3.27 0.002 1
0.666800048828125 0.9878 0.0 0.711 3.27 0.002 1
0.66685 0.9878 0.0 0.711 3.27 0.002 1
0.6669 0.9878 0.0 0.711 3.269 0.002 1
0.66695 0.9878 0.0 0.711 3.269 0.002 1
0.667 0.9878 0.0 0.711 3.269 0.002 1
0.66705 0.9878 0.0 0.711 3.2684999999999973 0.002 1
0.6671 0.9878 0.0 0.711 3.268 0.002 1
0.66715 0.9879 0.0 0.711 3.268 0.002 1
0.6672 0.9879 0.0 0.711 3.268 0.002 1
0.66725 0.9879 0.0005 0.711 3.267 0.002 1
0.6673 0.9878 0.002 0.711 3.267 0.002 1
0.66735 0.9879 0.0 0.711 3.2664999999999997 0.002 1
0.6674 0.9878 0.006 0.711 3.266 0.002 1
0.66745 0.9879 0.0014999999999916734 0.711 3.266 0.002 1
0.6675 0.988 0.0 0.71 3.266 0.002 1
0.66755 0.988 0.0 0.71 3.265 0.002 1
0.667599951171875 0.988 0.001 0.71 3.265 0.002 1
0.66765 0.9879500000000003 0.0014999999999916734 0.71 3.2645000000000026 0.002 1
0.6677 0.988 0.0 0.71 3.264 0.002 1
0.66775 0.988 0.0 0.71 3.264 0.002 1
0.6678 0.988 0.0 0.71 3.263 0.002 1
0.66785 0.9881 0.0 0.709 3.263 0.002 1
0.6679 0.9881 0.0 0.709 3.263 0.002 1
0.66795 0.9880500000000003 0.0014999999999916734 0.709 3.262 0.002 1
0.668 0.9881 0.001 0.709 3.262 0.002 1
0.66805 0.9881 0.0 0.708 3.262 0.002 1
0.6681 0.9881 0.0 0.708 3.261 0.002 1
0.66815 0.9881500000000003 0.0 0.708 3.261 0.002 1
0.6682 0.9882 0.0 0.708 3.261 0.001 1
0.66825 0.9882 0.0004999999999972245 0.707 3.26 0.001 1
0.6683 0.9882 0.0 0.707 3.26 0.001 1
0.66835 0.9882 0.0005 0.707 3.259 0.001 1
0.668400048828125 0.9882 0.0 0.706 3.259 0.001 1
0.66845 0.9882 0.0015000000000083267 0.706 3.259 0.001 1
0.6685 0.9882 0.0 0.705 3.258 0.001 1
0.66855 0.9878999999999983 0.013000000000066615 0.705 3.258 0.001 1
0.6686 0.9883 0.0 0.705 3.257 0.001 1
0.66865 0.9883 0.0 0.704 3.257 0.001 1
0.6687 0.9883 0.0 0.704 3.257 0.001 1
0.66875 0.9883 0.0 0.703 3.256 0.001 1
0.6688 0.9883 0.0 0.703 3.256 0.001 1
0.66885 0.9883 0.0 0.702 3.255 0.001 1
0.6689 0.9884 0.0 0.702 3.255 0.001 1
0.66895 0.9883499999999996 0.0010000000000055511 0.701 3.254499999999997 0.001 1
0.669 0.9884 0.0 0.701 3.254 0.001 1
0.66905 0.9884 0.0 0.7 3.253499999999997 0.001 1
0.6691 0.9884 0.0 0.699 3.253 0.001 1
0.66915 0.9884 0.001 0.699 3.253 0.001 1
0.669199951171875 0.9884 0.0 0.698 3.252 0.001 1
0.66925 0.9884500000000003 0.0 0.6974999999999971 3.252 0.001 1
0.6693 0.9885 0.0 0.697 3.251 0.001 1
0.66935 0.9885 0.0 0.696 3.251 0.001 1
0.6694 0.9885 0.0 0.695 3.25 0.001 1
