# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference populations and intensities from the OH population model for lines
# with HITRAN2020 data (intensities consistent with pmd_reflineint_mol.dat)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020)
# ID: 13 characters describing upper and lower states (HITRAN2020)
# (see pmd_reflineint_mol.dat for details)
# vi: vibrational level of upper state
# Fi: electronic substate of upper state (1 or 2)
# Ni: rotational level of upper state
# pi: parity of upper state (e or f)
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# Aijc: corrected Einstein-A coefficient in 1/s (see pmd_corrA_Ohbands.dat
# for branch and band corrections and noll+20 for Lambda doublets)
# gi: statistical weight (HITRAN2020)
# y: natural logarithm of population (exp(y) in Rs)
# I: reference intensity in R (based on product of exp(y), Aijc, and gi)
# 
# References:
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+20: https://doi.org/10.5194/acp-20-5269-2020
# 
lam ID vi Fi Ni pi Ei Aij Aijc gi y I
0.816425 OHXX51RQ2119e 5 2 19 e 21714.824 1.6197334910463464e-06 3.685e-06 76 -3.955 5.364e-06
0.816497 OHXX40SR2133e 4 2 33 e 28878.221 1.2538803480838307e-08 8.215e-08 132 -10.724 2.385e-10
0.816544 OHXX62SR2117e 6 2 17 e 23228.512 0.0012572648924296561 9.897e-05 68 -3.936 0.0001314
0.816617 OHXX40OP1209f 4 1 9 f 14695.895 4.454239567797025e-07 0.0001236 40 -2.586 0.0003723
0.816629 OHXX40RQ2126f 4 2 26 f 23522.549 9.082694912104647e-08 3.601e-09 104 -4.557 3.93e-09
0.816773 OHXX94QQ1113e 9 1 13 e 28349.66 0.005972768632637492 0.001304 56 -8.422 1.606e-05
0.816804 OHXXX5SR2110e 10 2 10 e 29521.743 7.005558472258367e-05 0.001251 40 -10.481 1.405e-06
0.81695 OHXX51QP2112f 5 2 12 f 18552.936 1.5453510692829587e-05 0.0006679 48 -3.086 0.001465
0.816959 OHXX40QQ2219f 4 2 19 f 19052.205 2.097816620098545e-06 1.837e-05 76 -3.555 3.991e-05
0.816965 OHXX51QR1211f 5 1 11 f 18168.374 0.021322089399336653 6.561e-07 48 -3.008 1.556e-06
0.817006 OHXX40OP1209e 4 1 9 e 14692.933 5.351574238008562e-07 0.0001485 40 -2.564 0.0004574
0.817014 OHXXX5SR2110f 10 2 10 f 29520.784 7.005558472258367e-05 0.001251 40 -10.473 1.415e-06
0.817174 OHXX40RQ2126e 4 2 26 e 23535.819 9.082694912104647e-08 3.601e-09 104 -4.657 3.555e-09
0.817258 OHXX83PQ1216e 8 1 16 e 27343.753 1.4921933924753776e-06 5.129e-05 68 -6.789 3.927e-06
0.817318 OHXX83PQ1216f 8 1 16 f 27349.46 3.5173753392527428e-06 0.0001209 68 -6.832 8.864e-06
0.817372 OHXX40QQ1119e 4 1 19 e 19024.736 6.490265524591848e-07 1.376e-05 80 -3.537 3.204e-05
0.81738 OHXX62SR2103f 6 2 3 f 19205.611 2.410414062392549e-06 6.13e-05 12 0.822 0.001674
0.817391 OHXX62SR2103e 6 2 3 e 19205.396 2.410414062392549e-06 6.13e-05 12 0.824 0.001677
0.817396 OHXX40QR1219f 4 1 19 f 19035.796 4.26106697923091e-06 6.677e-08 80 -3.62 1.43e-07
0.817412 OHXX51QR1211e 5 1 11 e 18164.375 0.021322089399336653 6.561e-07 48 -2.978 1.603e-06
0.817465 OHXX62SR2117f 6 2 17 f 23223.216 0.001468524012982401 0.0001156 68 -3.896 0.0001597
0.817503 OHXX94OP1206f 9 1 6 f 26696.334 0.016480166585858654 0.005553 28 -1.707 0.0282
0.817609 OHXX94OP1206e 9 1 6 e 26695.547 0.017842384569454754 0.006012 28 -1.701 0.03071
0.817732 OHXX94PQ1209f 9 1 9 f 27275.653 0.04424275508935676 0.001576 40 -3.92 0.001251
0.817738 OHXX94PQ1209e 9 1 9 e 27273.879 0.02967296454914346 0.001057 40 -3.907 0.0008497
0.817875 OHXX51RR2219f 5 2 19 f 21707.66 3.722130075305794e-05 0.03456 76 -3.901 0.05311
0.817957 OHXX51RR2219e 5 2 19 e 21714.824 2.9736114403701666e-05 0.02761 76 -3.955 0.04019
0.817963 OHXX51RR1119e 5 1 19 e 21679.568 1.8620184908907046e-07 0.03427 80 -3.883 0.05646
0.818097 OHXX51RR1119f 5 1 19 f 21689.8 1.4876587767898307e-07 0.02738 80 -3.96 0.04175
0.818114 OHXX40RR2226f 4 2 26 f 23522.549 1.4963547445096707e-06 0.000506 104 -4.557 0.0005522
0.818169 OHXX40RR1126e 4 1 26 e 23499.493 0.009997540950280263 0.0004965 108 -4.538 0.0005737
0.818313 OHXX51PQ1206f 5 1 6 f 16829.994 0.022522532340806513 0.001235 28 -1.334 0.009109
0.818314 OHXX40RR2226e 4 2 26 e 23535.819 9.392139661191134e-07 0.0003176 104 -4.657 0.0003135
0.818356 OHXX51PQ1206e 5 1 6 e 16828.75 0.018364526370196085 0.001007 28 -1.325 0.007499
0.818442 OHXX40RR1126f 4 1 26 f 23516.864 0.006276401841293775 0.0003117 108 -4.669 0.0003158
0.818527 OHXX94QR1213f 9 1 13 f 28353.145 0.012476455324668343 4.848e-05 56 -8.449 5.815e-07
0.818723 OHXX51QQ2212e 5 2 12 e 18555.504 0.20769645367760545 0.0005086 48 -3.105 0.001094
0.818797 OHXX40QR1219e 4 1 19 e 19024.736 5.333194061020327e-06 8.357e-08 80 -3.537 1.947e-07
0.818816 OHXX51QQ1112f 5 1 12 f 18518.968 2.382378085340215e-06 0.001201 52 -3.103 0.002804
0.81883 OHXXX5SR2111e 10 2 11 e 29758.862 0.014279296551388777 0.001205 44 -11.657 4.589e-07
0.818987 OHXX94QR1213e 9 1 13 e 28349.66 0.012697778583315512 4.934e-05 56 -8.422 6.077e-07
0.819027 OHXX51OP1203f 5 1 3 f 16367.533 0.007197602311024856 0.001693 16 1.848 0.172
0.819046 OHXX51OP1203e 5 1 3 e 16367.232 0.007197602311024856 0.001693 16 1.851 0.1724
0.819047 OHXX51PP2207f 5 2 7 f 17096.883 0.0010874781785711384 0.3221 28 -2.382 0.833
0.819088 OHXX51PP2207e 5 2 7 e 17097.288 0.0009703235905661134 0.2874 28 -2.385 0.7409
0.819097 OHXXX5SR2111f 10 2 11 f 29757.616 0.014279296551388777 0.001205 44 -11.648 4.632e-07
0.819121 OHXX51QQ2212f 5 2 12 f 18552.936 0.20769645367760545 0.0005086 48 -3.086 0.001116
0.819407 OHXX62SR2118e 6 2 18 e 23704.517 0.30142158206791614 8.581e-05 72 -4.092 0.0001032
0.819538 OHXX51QQ1112e 5 1 12 e 18514.283 1.312589158259467e-06 0.0006617 52 -3.068 0.001601
0.81958 OHXX40SR2133f 4 2 33 f 28860.521 2.542866293253392e-08 1.666e-07 132 -10.591 5.53e-10
0.819693 OHXXX5RQ2102f 10 2 2 f 28400.996 9.986161333487621e-06 0.003485 8 -4.919 0.0002037
0.819702 OHXXX5RQ2102e 10 2 2 e 28400.9 9.986161333487621e-06 0.003485 8 -4.918 0.0002039
0.81971 OHXX51PP1107e 5 1 7 e 17039.638 0.22531644119902478 0.3169 32 -2.23 1.091
0.81979 OHXX51PP1107f 5 1 7 f 17041.328 0.20100018279256643 0.2827 32 -2.242 0.9609
0.820276 OHXXX5RQ2103f 10 2 3 f 28461.253 0.00028962791010571224 0.003203 12 -5.218 0.0002083
0.820292 OHXXX5RQ2103e 10 2 3 e 28461.148 0.00028962791010571224 0.003203 12 -5.217 0.0002085
0.82042 OHXX94QP2114e 9 2 14 e 28711.318 1.0397810821921587e-06 0.002548 56 -9.982 6.595e-06
0.820444 OHXX62SR2118f 6 2 18 f 23698.567 0.3646143831563886 0.0001038 72 -4.047 0.0001306
0.82069 OHXX40PP2214f 4 2 14 f 16556.156 0.01741532090951884 0.0943 56 -2.997 0.2637
0.820824 OHXX40PP2214e 4 2 14 e 16560.187 0.012185184237646378 0.06598 56 -3.028 0.1789
0.820973 OHXX40PP1114e 4 1 14 e 16522.442 0.024542423921036154 0.09381 60 -2.98 0.2858
0.820983 OHXX94PP2210f 9 2 10 f 27560.487 0.02234523747458792 1.04 40 -5.044 0.2682
0.821038 OHXX94QP2114f 9 2 14 f 28708.786 1.4862177006843968e-06 0.003642 56 -9.963 9.609e-06
0.82106 OHXX94PP2210e 9 2 10 e 27561.545 0.017964281781252846 0.8361 40 -5.052 0.2139
0.82116 OHXXX5RQ2104f 10 2 4 f 28545.133 4.373094871241965e-05 0.0026 16 -5.634 0.0001487
0.821165 OHXX40PP1114f 4 1 14 f 16529.078 0.01717001686320864 0.06563 60 -3.03 0.1902
0.821179 OHXX51QR1212f 5 1 12 f 18518.968 0.020776800656245632 1.484e-07 52 -3.103 3.466e-07
0.821185 OHXXX5RQ2104e 10 2 4 e 28545.059 4.373094871241965e-05 0.0026 16 -5.633 0.0001488
0.821256 OHXX51QP2113e 5 2 13 e 18930.45 0.005479594538531655 0.0004298 52 -3.206 0.0009056
0.821334 OHXX40QP2120e 4 2 20 e 19634.302 5.492270980213725e-07 3.68e-05 80 -3.747 6.941e-05
0.82156 OHXX51RQ2120f 5 2 20 f 22253.841 0.04975326929581559 2.394e-06 80 -4.043 3.362e-06
0.821614 OHXX94PP1110e 9 1 10 e 27510.955 0.06003094775274806 1.032 44 -4.83 0.3625
0.821723 OHXX51QR1212e 5 1 12 e 18514.283 0.020776800656245632 1.484e-07 52 -3.068 3.591e-07
0.821759 OHXX94PP1110f 9 1 10 f 27513.123 0.048239985437358496 0.8293 44 -4.846 0.2867
0.821798 OHXX83OP1213f 8 1 13 f 26257.45 0.07795275876318235 0.001003 56 -4.324 0.0007446
0.821929 OHXX51RQ2120e 5 2 20 e 22261.738 0.04975326929581559 2.394e-06 80 -4.102 3.167e-06
0.82194 OHXX51QP2113f 5 2 13 f 18927.313 0.007565359234910853 0.0005934 52 -3.182 0.00128
0.822143 OHXXX5QP2101f 10 2 1 f 28364.682 0.19006692872311173 0.02673 4 -4.739 0.0009357
0.822144 OHXXX5QP2101e 10 2 1 e 28364.626 0.19006692872311173 0.02673 4 -4.738 0.0009361
0.822389 OHXXX5RQ2105f 10 2 5 f 28652.251 0.12261524162706443 0.002015 20 -6.165 8.468e-05
0.822411 OHXX83OP1213e 8 1 13 e 26253.427 0.10764164594916006 0.001385 56 -4.293 0.00106
0.822426 OHXXX5RQ2105e 10 2 5 e 28652.251 0.12261524162706443 0.002015 20 -6.165 8.468e-05
0.822572 OHXX62RQ2102f 6 2 2 f 19128.34 0.008587590395417751 0.003282 8 1.391 0.1055
0.822588 OHXX62RQ2102e 6 2 2 e 19128.15 0.008587590395417751 0.003282 8 1.392 0.1057
0.822606 OHXX62RQ2103f 6 2 3 f 19205.611 7.177224889721011e-06 0.002906 12 0.822 0.07936
0.822632 OHXX62RQ2103e 6 2 3 e 19205.396 7.177224889721011e-06 0.002906 12 0.824 0.07949
0.822696 OHXX94QQ2214e 9 2 14 e 28711.318 8.344299624853116e-07 0.0007869 56 -9.982 2.037e-06
0.822738 OHXX62SR2119e 6 2 19 e 24202.315 0.001141767080190449 7.38e-05 76 -4.255 7.962e-05
0.822756 OHXX62RQ2104f 6 2 4 f 19313.036 0.00556559247875099 0.002263 16 0.05 0.03805
0.822794 OHXX62RQ2104e 6 2 4 e 19312.863 0.00556559247875099 0.002263 16 0.051 0.0381
0.822821 OHXX61OP1222f 6 1 22 f 25795.406 4.76374496472746e-07 5.488e-05 92 -4.852 3.943e-05
0.82286 OHXX51PQ1207f 5 1 7 f 17041.328 3.497313240704657e-06 0.00095 32 -2.242 0.003229
0.822899 OHXX40QQ1120f 4 1 20 f 19611.152 2.0960639911745913e-06 3.211e-05 84 -3.755 6.31e-05
0.822905 OHXX51PQ1207e 5 1 7 e 17039.638 2.6715791776624943e-06 0.0007257 32 -2.23 0.002498
0.822925 OHXX40PQ1214f 4 1 14 f 16529.078 2.4419713826388033e-07 3.349e-05 60 -3.03 9.703e-05
0.82294 OHXX94QQ1114f 9 1 14 f 28673.995 5.918713557082664e-06 0.001958 60 -9.824 6.356e-06
0.822944 OHXX40QP2120f 4 2 20 f 19625.786 9.668187883104486e-07 6.478e-05 80 -3.683 0.0001303
0.822967 OHXX40PQ1214e 4 1 14 e 16522.442 1.1805170703171761e-07 1.619e-05 60 -2.98 4.934e-05
0.82301 OHXX40QQ2220e 4 2 20 e 19634.302 2.0233841408458184e-07 1.498e-05 80 -3.747 2.826e-05
0.823087 OHXX62RQ2105f 6 2 5 f 19450.09 2.17932198922297e-07 0.001686 20 -0.876 0.01404
0.823138 OHXX62RQ2105e 6 2 5 e 19450.029 2.17932198922297e-07 0.001686 20 -0.875 0.01405
0.82314 OHXX94QQ2214f 9 2 14 f 28708.786 8.344299624853116e-07 0.0007869 56 -9.963 2.076e-06
0.823315 OHXX51RR2220f 5 2 20 f 22253.841 1.68496290857203e-07 0.02886 80 -4.043 0.04053
0.823401 OHXX51RR1120e 5 1 20 e 22226.633 3.756692620707989e-07 0.02861 84 -4.024 0.04297
0.823413 OHXX51RR2220e 5 2 20 e 22261.738 1.3007960361394605e-07 0.02228 80 -4.102 0.02947
0.823501 OHXX51QQ2213e 5 2 13 e 18930.45 3.3040629396274263e-06 0.0004014 52 -3.206 0.0008457
0.823555 OHXX51RR1120f 5 1 20 f 22237.708 2.900571128676668e-07 0.02209 84 -4.108 0.0305
0.823568 OHXX51QQ1113f 5 1 13 f 18896.262 0.02096481247578314 0.0009293 56 -3.205 0.00211
0.823649 OHXX62RQ2106f 6 2 6 f 19616.256 1.6765124168888163e-06 0.001229 24 -1.81 0.004827
0.823658 OHXX94QQ1114e 9 1 14 e 28670.041 2.86171916470386e-06 0.0009467 60 -9.795 3.167e-06
0.823715 OHXX62RQ2106e 6 2 6 e 19616.375 1.6765124168888163e-06 0.001229 24 -1.811 0.004822
0.823777 OHXX72OP1218f 7 1 18 f 26018.038 0.02856773245994997 0.000199 76 -4.982 0.0001038
0.823899 OHXX62SR2119f 6 2 19 f 24195.699 0.0014289106710892933 9.236e-05 76 -4.205 0.0001048
0.823992 OHXX51QQ2213f 5 2 13 f 18927.313 3.3040629396274263e-06 0.0004014 52 -3.182 0.000866
0.824007 OHXXX5RQ2106f 10 2 6 f 28782.185 0.10149068904126372 0.001523 24 -6.81 4.032e-05
0.824058 OHXXX5RQ2106e 10 2 6 e 28782.301 0.10149068904126372 0.001523 24 -6.811 4.028e-05
0.824328 OHXX40QQ2220f 4 2 20 f 19625.786 2.0233841408458184e-07 1.498e-05 80 -3.683 3.014e-05
0.824335 OHXX94PQ1210e 9 1 10 e 27510.955 0.01545639171204179 0.0007777 44 -4.83 0.0002733
0.824337 OHXX94PQ1210f 9 1 10 f 27513.123 0.024624494446727242 0.001239 44 -4.846 0.0004282
0.824358 OHXXX5QP2102e 10 2 2 e 28400.9 5.162734539921777e-05 0.02147 8 -4.918 0.001256
0.82436 OHXXX5QP2102f 10 2 2 f 28400.996 5.162734539921777e-05 0.02147 8 -4.919 0.001255
0.824372 OHXX51PP2208f 5 2 8 f 17330.965 0.14907185101319373 0.3363 32 -2.702 0.722
0.824411 OHXX51QQ1113e 5 1 13 e 18890.855 0.01082193107137972 0.0004797 56 -3.165 0.001135
0.824425 OHXX51PP2208e 5 2 8 e 17331.697 0.12845977527095911 0.2898 32 -2.707 0.6188
0.824486 OHXX62RQ2107f 6 2 7 f 19811.038 0.07202883171842667 0.0008873 28 -2.49 0.00206
0.824567 OHXX62RQ2107e 6 2 7 e 19811.399 0.07202883171842667 0.0008873 28 -2.493 0.002054
0.824577 OHXX94OP1207f 9 1 7 f 26866.96 3.002367583270726e-05 0.004909 32 -2.595 0.01172
0.824581 OHXX40QR1220f 4 1 20 f 19611.152 1.6777192812303722e-06 7.899e-08 84 -3.755 1.552e-07
0.824582 OHXX51OP1204f 5 1 4 f 16493.097 2.028141589352127e-06 0.001503 20 0.921 0.07552
0.824585 OHXX61OP1222e 6 1 22 e 25783.732 8.992783861985509e-07 0.0001036 92 -4.764 8.129e-05
0.824636 OHXX51OP1204e 5 1 4 e 16492.552 2.048382523377598e-06 0.001518 20 0.925 0.07659
0.824733 OHXX94OP1207e 9 1 7 e 26865.881 3.365049183775827e-05 0.005502 32 -2.587 0.01325
0.824739 OHXX40OP1210f 4 1 10 f 15005.532 0.005179866418303653 0.0001045 44 -2.67 0.0003184
0.824751 OHXX40QQ1120e 4 1 20 e 19599.167 6.847621073628609e-07 1.049e-05 84 -3.665 2.257e-05
0.824798 OHXX40RQ2127f 4 2 27 f 24239.742 0.009162956956164646 6.015e-10 108 -4.719 5.801e-10
0.824862 OHXX83PP2217f 8 2 17 f 27780.543 0.04760423047787202 0.6753 68 -7.821 0.01843
0.824961 OHXX51PP1108e 5 1 8 e 17278.897 0.18806641056169537 0.3321 36 -2.653 0.8419
0.824966 OHXX72OP1218e 7 1 18 e 26010.272 0.04691424606990778 0.0003268 76 -4.923 0.0001808
0.825055 OHXX51PP1108f 5 1 8 f 17281.09 0.16207349202877813 0.2862 36 -2.67 0.7136
0.825063 OHXX72PP2222f 7 2 22 f 28032.646 0.00783317322772731 0.3017 88 -8.406 0.005937
0.825075 OHXX83PP2217e 8 2 17 e 27784.852 0.03000906399293665 0.4257 68 -7.853 0.01125
0.825196 OHXX83PP1117e 8 1 17 e 27747.818 0.005302284734309607 0.6727 72 -7.739 0.0211
0.825228 OHXX40OP1210e 4 1 10 e 15001.921 0.006438896150599469 0.0001299 44 -2.642 0.0004071
0.82523 OHXX94QR1214f 9 1 14 f 28673.995 0.036159806723163816 4.296e-05 60 -9.824 1.395e-07
0.825281 OHXX72PP1122e 7 1 22 e 28005.694 0.00858059641537275 0.3004 92 -8.336 0.006628
0.825387 OHXX40RQ2127e 4 2 27 e 24253.756 0.009162956956164646 6.015e-10 108 -4.824 5.217e-10
0.825392 OHXX72PP2222e 7 2 22 e 28040.365 0.004151555847244272 0.1599 88 -8.464 0.002967
0.825507 OHXX83PP1117f 8 1 17 f 27754.099 0.003342796128765727 0.4241 72 -7.786 0.01268
0.825629 OHXX62RQ2108f 6 2 8 f 20033.954 0.05919654964091908 0.0006375 32 -2.812 0.001226
0.825727 OHXX62RQ2108e 6 2 8 e 20034.617 0.05919654964091908 0.0006375 32 -2.817 0.00122
0.825728 OHXX72PP1122f 7 1 22 f 28016.074 0.004547373333313388 0.1592 92 -8.414 0.003247
0.825742 OHXX62QP2101f 6 2 1 f 19081.709 0.014418023947954077 0.01785 4 1.737 0.4054
0.825747 OHXX62QP2101e 6 2 1 e 19081.598 0.014418023947954077 0.01785 4 1.738 0.4058
0.825774 OHXX94QR1214e 9 1 14 e 28670.041 0.038095736785158145 4.526e-05 60 -9.795 1.514e-07
0.825826 OHXX51QR1213f 5 1 13 f 18896.262 0.0005142537998267275 1.455e-08 56 -3.205 3.303e-08
0.826055 OHXXX5RQ2107f 10 2 7 f 28934.485 0.06282322481910045 0.001134 28 -7.565 1.645e-05
0.826121 OHXXX5RQ2107e 10 2 7 e 28934.759 0.06282322481910045 0.001134 28 -7.567 1.641e-05
0.82614 OHXX40QR1220e 4 1 20 e 19599.167 2.172815324343171e-06 1.023e-07 84 -3.665 2.202e-07
0.826289 OHXX40RR2227f 4 2 27 f 24239.742 0.0032608660988489436 0.0002284 108 -4.719 0.0002203
0.826342 OHXX40RR1127e 4 1 27 e 24217.1 0.01020729253899538 0.0002224 112 -4.699 0.0002269
0.826435 OHXX40SR2134e 4 2 34 e 29691.583 0.0013329936180557953 4.32e-08 136 -14.211 3.955e-12
0.826475 OHXX51QR1213e 5 1 13 e 18890.855 0.0005234432148064491 1.481e-08 56 -3.165 3.503e-08
0.826515 OHXX40RR2227e 4 2 27 e 24253.756 0.0019773640748274026 0.0001385 108 -4.824 0.0001201
0.826541 OHXX51QP2114e 5 2 14 e 19331.9 0.026670930230696475 0.0003726 56 -3.314 0.0007589
0.826557 OHXX62SR2120e 6 2 20 e 24721.145 8.844744768235585e-07 6.291e-05 80 -4.424 6.03e-05
0.826647 OHXX40RR1127f 4 1 27 f 24235.293 0.006191383828734155 0.0001349 112 -4.836 0.0001199
0.826862 OHXXX5QP2103e 10 2 3 e 28461.148 0.12009211398613649 0.01971 12 -5.217 0.001283
0.826875 OHXXX5QP2103f 10 2 3 f 28461.253 0.12009211398613649 0.01971 12 -5.218 0.001282
0.826902 OHXX72PQ1222e 7 1 22 e 28005.694 0.0031664549628528504 2.488e-06 92 -8.336 5.489e-08
0.82705 OHXX72PQ1222f 7 1 22 f 28016.074 0.011041866261137992 8.676e-06 92 -8.414 1.77e-07
0.827087 OHXXX5RR1103f 10 1 3 f 28361.001 0.051320795291001746 0.6613 16 -4.72 0.0943
0.827088 OHXXX5RR1103e 10 1 3 e 28360.851 0.051320795291001746 0.6613 16 -4.719 0.0944
0.827095 OHXX83PQ1217e 8 1 17 e 27747.818 4.4316681340253586e-05 3.864e-05 72 -7.739 1.212e-06
0.827105 OHXX62RQ2109f 6 2 9 f 20284.529 0.08842054431490218 0.0004567 36 -2.953 0.0008579
0.827174 OHXX83PQ1217f 8 1 17 f 27754.099 0.00011149131969684396 9.721e-05 72 -7.786 2.907e-06
0.827205 OHXXX5RR1104e 10 1 4 e 28456.136 0.00010108590780908684 0.699 20 -5.192 0.07775
0.827206 OHXXX5RR1104f 10 1 4 f 28456.413 0.00010108590780908684 0.699 20 -5.194 0.07759
0.82722 OHXX62RQ2109e 6 2 9 e 20285.547 0.08842054431490218 0.0004567 36 -2.961 0.0008513
0.827342 OHXX51QP2114f 5 2 14 f 19328.157 0.038123825659873704 0.0005326 56 -3.286 0.001116
0.827433 OHXXX5RR1102f 10 1 2 f 28286.911 1.6059488180669503e-05 0.5209 12 -4.353 0.08046
0.827435 OHXXX5RR1102e 10 1 2 e 28286.848 1.6059488180669503e-05 0.5209 12 -4.352 0.0805
0.827512 OHXX51RQ2121f 5 2 21 f 22821.713 0.07774546837006996 1.509e-06 84 -4.19 1.921e-06
0.827516 OHXXX5RR2204e 10 2 4 e 28545.059 1.1818858079518513e-05 0.7533 16 -5.633 0.04311
0.827527 OHXXX5RR2204f 10 2 4 f 28545.133 1.1818858079518513e-05 0.7533 16 -5.634 0.04309
0.827701 OHXXX5RR2203e 10 2 3 e 28461.148 1.8873859425665308e-05 0.7458 12 -5.217 0.04854
0.827708 OHXXX5RR2203f 10 2 3 f 28461.253 1.8873859425665308e-05 0.7458 12 -5.218 0.0485
0.827804 OHXXX5RR1105e 10 1 5 e 28572.701 1.7537419996341235e-05 0.6966 24 -5.77 0.05216
0.827811 OHXXX5RR1105f 10 1 5 f 28573.147 1.7537419996341235e-05 0.6966 24 -5.773 0.05198
0.827846 OHXX62SR2120f 6 2 20 f 24713.855 1.14583802036433e-06 8.15e-05 80 -4.369 8.256e-05
0.82788 OHXX51PQ1208f 5 1 8 f 17281.09 5.060797622795533e-06 0.0007366 36 -2.67 0.001837
0.82788 OHXX62QP2102f 6 2 2 f 19128.34 0.007125633013474269 0.01192 8 1.391 0.383
0.827881 OHXX62QP2102e 6 2 2 e 19128.15 0.007125633013474269 0.01192 8 1.392 0.3836
0.82791 OHXXX5RR2205e 10 2 5 e 28652.251 5.6909624145552306e-05 0.7335 20 -6.165 0.03082
0.827914 OHXX51RQ2121e 5 2 21 e 22830.349 0.07774546837006996 1.509e-06 84 -4.255 1.799e-06
0.827923 OHXXX5RR2205f 10 2 5 f 28652.251 5.6909624145552306e-05 0.7335 20 -6.165 0.03082
0.827926 OHXX51PQ1208e 5 1 8 e 17278.897 3.621431478381109e-06 0.0005271 36 -2.653 0.001336
0.82793 OHXX94QP2115e 9 2 15 e 29049.664 0.0003300395777690824 0.002308 60 -11.433 1.5e-06
0.828054 OHXX62RR1105f 6 1 5 f 19377.893 0.2690188555349158 0.3716 24 -0.4 5.979
0.828061 OHXX62RR1105e 6 1 5 e 19377.109 0.2690188555349158 0.3716 24 -0.394 6.015
0.828085 OHXX62RR1106f 6 1 6 f 19552.304 0.3418811017364654 0.36 28 -1.485 2.283
0.828089 OHXX62RR1106e 6 1 6 e 19551.168 0.3418811017364654 0.36 28 -1.477 2.302
0.828221 OHXX62RR2206e 6 2 6 e 19616.375 0.422984708956778 0.3715 24 -1.811 1.458
0.828231 OHXX62RR2206f 6 2 6 f 19616.256 0.422984708956778 0.3715 24 -1.81 1.459
0.828326 OHXX62RR2205e 6 2 5 e 19450.029 0.3151200401489303 0.3885 20 -0.875 3.238
0.828335 OHXX62RR2205f 6 2 5 f 19450.09 0.3151200401489303 0.3885 20 -0.876 3.236
0.828365 OHXX94PP2211f 9 2 11 f 27815.801 0.0004586266564494216 1.08 44 -6.138 0.1026
0.828392 OHXX62RR1104f 6 1 4 f 19230.732 0.3698225809013263 0.3732 20 0.639 14.15
0.8284 OHXX62RR1104e 6 1 4 e 19230.238 0.3698225809013263 0.3732 20 0.643 14.2
0.828457 OHXX40PP2215f 4 2 15 f 17003.467 0.03740082098408688 0.0977 60 -3.097 0.2649
0.82846 OHXX94PP2211e 9 2 11 e 27817.189 0.00035611510564674537 0.8386 44 -6.148 0.07887
0.828475 OHXXX5RR2202e 10 2 2 e 28400.9 0.0018325586850909733 0.6564 8 -4.918 0.03841
0.828476 OHXXX5RR2202f 10 2 2 f 28400.996 0.0018325586850909733 0.6564 8 -4.919 0.03838
0.828494 OHXX62RR1107e 6 1 7 e 19752.356 0.39850186103963864 0.3428 32 -2.332 1.065
0.828495 OHXX62RR1107f 6 1 7 f 19753.903 0.39850186103963864 0.3428 32 -2.344 1.053
0.82854 OHXX62RR2207e 6 2 7 e 19811.399 0.0017422513105406858 0.3512 28 -2.493 0.813
0.828549 OHXX62RR2207f 6 2 7 f 19811.038 0.0017422513105406858 0.3512 28 -2.49 0.8153
0.828566 OHXXX5RQ2108f 10 2 8 f 29108.684 0.05637138238026829 0.0008351 32 -8.429 5.836e-06
0.828609 OHXX40PP2215e 4 2 15 e 17008.183 0.025273308099994018 0.06602 60 -3.133 0.1727
0.828645 OHXX94QP2115f 9 2 15 f 29046.716 0.0004883384567077192 0.003415 60 -11.411 2.27e-06
0.82865 OHXXX5RQ2108e 10 2 8 e 29109.153 0.05637138238026829 0.0008351 32 -8.433 5.815e-06
0.8287 OHXX51QQ2214e 5 2 14 e 19331.9 0.06996971423860943 0.0003192 56 -3.314 0.0006501
0.82872 OHXX40PP1115e 4 1 15 e 16971.348 0.00016270161514410694 0.0972 64 -3.08 0.286
0.828743 OHXX51QQ1114f 5 1 14 f 19299.755 0.04744761067258275 0.0007276 60 -3.314 0.001587
0.828865 OHXX62RR2204e 6 2 4 e 19312.863 0.3660512456523217 0.3989 16 0.051 6.717
0.82887 OHXX62RR2204f 6 2 4 f 19313.036 0.3660512456523217 0.3989 16 0.05 6.708
0.828875 OHXXX5RR2206e 10 2 6 e 28782.301 0.07201778039995212 0.7014 24 -6.811 0.01855
0.828887 OHXXX5RR2206f 10 2 6 f 28782.185 0.07201778039995212 0.7014 24 -6.81 0.01857
0.828905 OHXXX5RR1106e 10 1 6 e 28710.475 1.3556284328945793e-05 0.6752 28 -6.453 0.02978
0.82892 OHXXX5RR1106f 10 1 6 f 28711.13 1.3556284328945793e-05 0.6752 28 -6.458 0.02963
0.828933 OHXX40PP1115f 4 1 15 f 16978.827 0.00010994076216733481 0.06568 64 -3.136 0.1826
0.828934 OHXX62RQ2110f 6 2 10 f 20562.283 0.623905173273557 0.000327 40 -3.052 0.0006183
0.828951 OHXX94PP1111e 9 1 11 e 27769.585 6.594246201482827e-06 1.073 48 -5.938 0.1358
0.829051 OHXX40QP2121e 4 2 21 e 20231.747 1.6627182136799016e-06 3.356e-05 84 -3.887 5.781e-05
