# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference continuum components of PALACE (consistent with palace_cont.fits)
# based on X-shooter-related measurements (noll+24)
# 
# Column names:
# lam: vacuum wavelength in µm
# trans: atmospheric transmission for standard conditions at Cerro Paranal
#        (noll+12), PWV = 2.5 mm, and zenith
# fH2O: fraction of H2O with respect to optical depth (based on transmission
#       spectra with PWV = 1 and 5 mm)
# fcHO2: reference continuum flux in R/nm for variability class HO2
# fcFeO: reference continuum flux in R/nm for variability class FeO
# fcO2Ac: reference continuum flux in R/nm for variability class O2Ac
# isX: wavelength with X-shooter measurements (noll+24)? 1 = yes, 0 = no
# 
# References:
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# noll+24: https://doi.org/10.5194/acp-24-1143-2024
# 
     lam   trans   fH2O    fcHO2    fcFeO   fcO2Ac  isX 
 1.33998  0.9580  1.000    8.078    1.140    0.000    0 
 1.34000  0.9515  0.868    8.072    1.140    0.000    0 
 1.34002  0.8848  0.953    8.066    1.140    0.000    0 
 1.34004  0.8843  1.000    8.060    1.140    0.000    0 
 1.34006  0.8479  1.000    8.054    1.140    0.000    0 
 1.34008  0.8560  1.000    8.048    1.140    0.000    0 
 1.34010  0.7024  0.992    8.042    1.140    0.000    0 
 1.34012  0.2767  0.779    8.036    1.140    0.000    0 
 1.34014  0.1146  0.741    8.030    1.140    0.000    0 
 1.34016  0.5729  0.952    8.024    1.140    0.000    0 
 1.34018  0.7791  0.994    8.018    1.140    0.000    0 
 1.34020  0.8169  0.991    8.012    1.140    0.000    0 
 1.34022  0.7519  1.000    8.006    1.140    0.000    0 
 1.34024  0.5626  0.952    8.000    1.140    0.000    0 
 1.34026  0.1412  0.767    7.994    1.140    0.000    0 
 1.34028  0.2464  0.774    7.989    1.140    0.000    0 
 1.34030  0.6616  0.977    7.983    1.140    0.000    0 
 1.34032  0.8269  1.000    7.977    1.140    0.000    0 
 1.34034  0.8850  1.000    7.971    1.140    0.000    0 
 1.34036  0.9058  1.000    7.966    1.140    0.000    0 
 1.34038  0.9020  1.000    7.960    1.140    0.000    0 
 1.34040  0.8959  1.000    7.954    1.140    0.000    0 
 1.34042  0.8727  1.000    7.949    1.140    0.000    0 
 1.34044  0.7857  1.000    7.943    1.140    0.000    0 
 1.34046  0.6433  1.000    7.938    1.140    0.000    0 
 1.34048  0.3622  0.878    7.932    1.140    0.000    0 
 1.34050  0.0241  0.742    7.926    1.140    0.000    0 
 1.34052  0.1837  0.777    7.921    1.140    0.000    0 
 1.34054  0.5868  0.991    7.916    1.140    0.000    0 
 1.34056  0.6548  1.000    7.910    1.140    0.000    0 
 1.34058  0.4059  0.983    7.905    1.140    0.000    0 
 1.34060  0.6340  0.987    7.899    1.140    0.000    0 
 1.34062  0.7497  0.974    7.894    1.140    0.000    0 
 1.34064  0.9081  1.000    7.889    1.140    0.000    0 
 1.34066  0.9404  1.000    7.884    1.140    0.000    0 
 1.34068  0.9545  0.973    7.878    1.140    0.000    0 
 1.34070  0.9647  1.000    7.873    1.140    0.000    0 
 1.34072  0.9692  1.000    7.868    1.140    0.000    0 
 1.34074  0.9739  1.000    7.863    1.140    0.000    0 
 1.34076  0.9766  1.000    7.858    1.140    0.000    0 
 1.34078  0.9777  1.000    7.853    1.140    0.000    0 
 1.34080  0.9647  0.385    7.848    1.140    0.000    0 
 1.34082  0.9717  0.516    7.843    1.140    0.000    0 
 1.34084  0.9799  1.000    7.838    1.140    0.000    0 
 1.34086  0.9783  1.000    7.833    1.140    0.000    0 
 1.34088  0.9652  1.000    7.828    1.140    0.000    0 
 1.34090  0.9343  1.000    7.824    1.140    0.000    0 
 1.34092  0.9041  1.000    7.819    1.140    0.000    0 
 1.34094  0.9317  0.961    7.814    1.140    0.000    0 
 1.34096  0.9676  1.000    7.810    1.140    0.000    0 
 1.34098  0.9788  1.000    7.805    1.140    0.000    0 
 1.34100  0.9757  1.000    7.800    1.140    0.000    0 
 1.34102  0.9740  0.692    7.796    1.140    0.000    0 
 1.34104  0.9674  0.404    7.791    1.140    0.000    0 
 1.34106  0.9777  1.000    7.787    1.140    0.000    0 
 1.34108  0.9737  1.000    7.782    1.140    0.000    0 
 1.34110  0.9298  1.000    7.778    1.140    0.000    0 
 1.34112  0.9374  1.000    7.774    1.140    0.000    0 
 1.34114  0.9694  0.990    7.769    1.140    0.000    0 
 1.34116  0.9594  1.000    7.765    1.140    0.000    0 
 1.34118  0.9055  0.942    7.761    1.140    0.000    0 
 1.34120  0.9659  1.000    7.756    1.140    0.000    0 
 1.34122  0.9629  1.000    7.752    1.140    0.000    0 
 1.34124  0.9496  0.863    7.748    1.140    0.000    0 
 1.34126  0.9294  0.885    7.744    1.140    0.000    0 
 1.34128  0.8886  1.000    7.740    1.140    0.000    0 
 1.34130  0.7662  1.000    7.736    1.140    0.000    0 
 1.34132  0.3755  0.813    7.732    1.140    0.000    0 
 1.34134  0.1608  0.800    7.728    1.140    0.000    0 
 1.34136  0.6285  0.950    7.724    1.140    0.000    0 
 1.34138  0.8463  1.000    7.720    1.140    0.000    0 
 1.34140  0.9131  1.000    7.716    1.140    0.000    0 
 1.34142  0.9385  1.000    7.712    1.140    0.000    0 
 1.34144  0.9461  1.000    7.709    1.140    0.000    0 
 1.34146  0.8979  1.000    7.705    1.140    0.000    0 
 1.34148  0.7825  0.927    7.701    1.140    0.000    0 
 1.34150  0.9408  1.000    7.697    1.140    0.000    0 
 1.34152  0.9344  0.964    7.694    1.140    0.000    0 
 1.34154  0.9120  0.945    7.690    1.140    0.000    0 
 1.34156  0.8573  1.000    7.686    1.140    0.000    0 
 1.34158  0.6505  0.930    7.683    1.140    0.000    0 
 1.34160  0.0881  0.543    7.679    1.140    0.000    0 
 1.34162  0.1330  0.957    7.676    1.140    0.000    0 
 1.34164  0.3405  0.797    7.672    1.140    0.000    0 
 1.34166  0.7531  0.983    7.669    1.140    0.000    0 
 1.34168  0.8837  1.000    7.666    1.140    0.000    0 
 1.34170  0.9287  1.000    7.662    1.140    0.000    0 
 1.34172  0.9498  1.000    7.659    1.140    0.000    0 
 1.34174  0.9552  1.000    7.656    1.140    0.000    0 
 1.34176  0.9560  1.000    7.652    1.140    0.000    0 
 1.34178  0.9438  1.000    7.649    1.140    0.000    0 
 1.34180  0.8528  0.996    7.646    1.140    0.000    0 
 1.34182  0.9291  0.796    7.643    1.140    0.000    0 
 1.34184  0.6285  0.784    7.640    1.140    0.000    0 
 1.34186  0.8609  0.994    7.636    1.140    0.000    0 
 1.34188  0.9706  1.000    7.633    1.140    0.000    0 
 1.34190  0.9806  1.000    7.630    1.140    0.000    0 
 1.34192  0.9818  0.919    7.627    1.140    0.000    0 
 1.34194  0.9808  0.765    7.624    1.140    0.000    0 
 1.34196  0.9831  0.894    7.621    1.140    0.000    0 
 1.34198  0.9829  0.866    7.619    1.140    0.000    0 
 1.34200  0.9821  0.870    7.616    1.140    0.000    0 
 1.34202  0.9819  0.957    7.613    1.140    0.000    0 
 1.34204  0.9793  1.000    7.610    1.140    0.000    0 
 1.34206  0.9679  0.828    7.607    1.140    0.000    0 
 1.34208  0.9277  0.948    7.604    1.140    0.000    0 
 1.34210  0.5556  0.811    7.602    1.140    0.000    0 
 1.34212  0.8223  0.884    7.599    1.140    0.000    0 
 1.34214  0.9552  0.796    7.596    1.140    0.000    0 
 1.34216  0.9763  1.000    7.594    1.140    0.000    0 
 1.34218  0.9772  0.718    7.591    1.140    0.000    0 
 1.34220  0.9805  1.000    7.589    1.140    0.000    0 
 1.34222  0.9769  1.000    7.586    1.140    0.000    0 
 1.34224  0.9721  1.000    7.584    1.140    0.000    0 
 1.34226  0.9373  0.819    7.581    1.140    0.000    0 
 1.34228  0.9533  1.000    7.579    1.140    0.000    0 
 1.34230  0.9653  1.000    7.576    1.140    0.000    0 
 1.34232  0.9418  1.000    7.574    1.140    0.000    0 
 1.34234  0.9810  1.000    7.571    1.140    0.000    0 
 1.34236  0.9840  1.000    7.569    1.140    0.000    0 
 1.34238  0.9851  1.000    7.567    1.140    0.000    0 
 1.34240  0.9811  1.000    7.564    1.140    0.000    0 
 1.34242  0.9818  1.000    7.562    1.140    0.000    0 
 1.34244  0.9788  0.524    7.560    1.140    0.000    0 
 1.34246  0.9847  1.000    7.558    1.140    0.000    0 
 1.34248  0.9840  1.000    7.556    1.140    0.000    0 
 1.34250  0.9798  0.665    7.553    1.140    0.000    0 
 1.34252  0.9819  0.961    7.551    1.140    0.000    0 
 1.34254  0.9813  1.000    7.549    1.140    0.000    0 
 1.34256  0.9793  1.000    7.547    1.140    0.000    0 
 1.34258  0.9750  1.000    7.545    1.140    0.000    0 
 1.34260  0.9636  1.000    7.543    1.140    0.000    0 
 1.34262  0.9564  1.000    7.541    1.140    0.000    0 
 1.34264  0.9414  0.688    7.539    1.140    0.000    0 
 1.34266  0.9212  0.808    7.537    1.140    0.000    0 
 1.34268  0.8623  0.855    7.535    1.140    0.000    0 
 1.34270  0.6787  0.903    7.534    1.140    0.000    0 
 1.34272  0.1871  0.729    7.532    1.140    0.000    0 
 1.34274  0.3295  0.740    7.530    1.140    0.000    0 
 1.34276  0.7610  0.948    7.528    1.140    0.000    0 
 1.34278  0.8894  1.000    7.526    1.140    0.000    0 
 1.34280  0.9111  1.000    7.525    1.140    0.000    0 
 1.34282  0.8866  1.000    7.523    1.140    0.000    0 
 1.34284  0.9198  1.000    7.521    1.140    0.000    0 
 1.34286  0.9397  1.000    7.520    1.140    0.000    0 
 1.34288  0.9564  1.000    7.518    1.140    0.000    0 
 1.34290  0.9519  1.000    7.516    1.140    0.000    0 
 1.34292  0.8522  0.997    7.515    1.140    0.000    0 
 1.34294  0.6677  0.955    7.513    1.140    0.000    0 
 1.34296  0.9285  1.000    7.512    1.140    0.000    0 
 1.34298  0.9666  1.000    7.510    1.140    0.000    0 
 1.34300  0.9685  1.000    7.509    1.140    0.000    0 
 1.34302  0.9427  0.676    7.507    1.140    0.000    0 
 1.34304  0.8662  0.788    7.506    1.140    0.000    0 
 1.34306  0.8200  0.901    7.504    1.140    0.000    0 
 1.34308  0.8349  0.933    7.503    1.140    0.000    0 
 1.34310  0.9211  1.000    7.502    1.140    0.000    0 
 1.34312  0.9593  1.000    7.500    1.140    0.000    0 
 1.34314  0.9342  1.000    7.499    1.140    0.000    0 
 1.34316  0.9023  1.000    7.498    1.140    0.000    0 
 1.34318  0.9504  1.000    7.497    1.140    0.000    0 
 1.34320  0.9215  0.978    7.495    1.140    0.000    0 
 1.34322  0.6209  0.747    7.494    1.140    0.000    0 
 1.34324  0.6444  0.869    7.493    1.140    0.000    0 
 1.34326  0.7365  0.888    7.492    1.140    0.000    0 
 1.34328  0.6374  0.552    7.491    1.140    0.000    0 
 1.34330  0.5170  0.415    7.489    1.140    0.000    0 
 1.34332  0.9412  1.000    7.488    1.140    0.000    0 
 1.34334  0.9692  1.000    7.487    1.140    0.000    0 
 1.34336  0.9756  1.000    7.486    1.140    0.000    0 
 1.34338  0.9736  0.772    7.485    1.140    0.000    0 
 1.34340  0.9774  1.000    7.484    1.140    0.000    0 
 1.34342  0.9780  1.000    7.483    1.140    0.000    0 
 1.34344  0.9789  1.000    7.482    1.140    0.000    0 
 1.34346  0.9782  1.000    7.481    1.140    0.000    0 
 1.34348  0.9612  1.000    7.480    1.140    0.000    0 
 1.34350  0.9701  1.000    7.480    1.140    0.000    0 
 1.34352  0.9713  0.818    7.479    1.140    0.000    0 
 1.34354  0.9711  1.000    7.478    1.140    0.000    0 
 1.34356  0.9677  1.000    7.477    1.140    0.000    0 
 1.34358  0.9446  1.000    7.476    1.140    0.000    0 
 1.34360  0.9636  1.000    7.475    1.140    0.000    0 
 1.34362  0.9697  1.000    7.475    1.140    0.000    0 
 1.34364  0.9687  1.000    7.474    1.140    0.000    0 
 1.34366  0.9657  1.000    7.473    1.140    0.000    0 
 1.34368  0.9608  1.000    7.472    1.140    0.000    0 
 1.34370  0.9500  0.905    7.472    1.140    0.000    0 
 1.34372  0.9391  0.927    7.471    1.140    0.000    0 
 1.34374  0.9278  1.000    7.470    1.140    0.000    0 
 1.34376  0.8958  1.000    7.470    1.140    0.000    0 
 1.34378  0.7949  1.000    7.469    1.140    0.000    0 
 1.34380  0.6571  0.979    7.469    1.140    0.000    0 
 1.34382  0.2236  0.744    7.468    1.140    0.000    0 
 1.34384  0.1654  0.784    7.468    1.140    0.000    0 
 1.34386  0.3151  0.914    7.467    1.140    0.000    0 
 1.34388  0.4372  0.814    7.467    1.140    0.000    0 
 1.34390  0.7762  1.000    7.466    1.140    0.000    0 
 1.34392  0.8460  1.000    7.466    1.140    0.000    0 
 1.34394  0.8280  1.000    7.465    1.140    0.000    0 
 1.34396  0.8037  1.000    7.465    1.140    0.000    0 
 1.34398  0.7824  1.000    7.464    1.139    0.000    0 
 1.34400  0.6855  0.994    7.464    1.139    0.000    0 
 1.34402  0.4825  0.973    7.464    1.139    0.000    0 
 1.34404  0.1482  0.789    7.463    1.139    0.000    0 
 1.34406  0.0015  0.648    7.463    1.139    0.000    0 
 1.34408  0.0364  0.679    7.463    1.139    0.000    0 
 1.34410  0.3340  0.927    7.462    1.139    0.000    0 
 1.34412  0.6058  1.000    7.462    1.139    0.000    0 
 1.34414  0.7366  1.000    7.462    1.139    0.000    0 
 1.34416  0.7822  1.000    7.461    1.139    0.000    0 
 1.34418  0.6041  0.914    7.461    1.139    0.000    0 
 1.34420  0.5905  0.900    7.461    1.139    0.000    0 
 1.34422  0.7582  1.000    7.461    1.139    0.000    0 
 1.34424  0.6539  0.972    7.461    1.139    0.000    0 
 1.34426  0.1739  0.840    7.461    1.139    0.000    0 
 1.34428  0.6106  0.908    7.460    1.139    0.000    0 
 1.34430  0.8422  1.000    7.460    1.139    0.000    0 
 1.34432  0.8840  1.000    7.460    1.139    0.000    0 
 1.34434  0.8888  1.000    7.460    1.139    0.000    0 
 1.34436  0.8477  1.000    7.460    1.139    0.000    0 
 1.34438  0.7959  0.954    7.460    1.139    0.000    0 
 1.34440  0.6466  1.000    7.460    1.139    0.000    0 
 1.34442  0.3605  0.847    7.460    1.139    0.000    0 
 1.34444  0.0911  0.850    7.460    1.139    0.000    0 
 1.34446  0.5023  0.937    7.460    1.139    0.000    0 
 1.34448  0.7482  1.000    7.460    1.139    0.000    0 
 1.34450  0.8028  0.984    7.460    1.139    0.000    0 
 1.34452  0.7824  1.000    7.460    1.139    0.000    0 
 1.34454  0.6699  1.000    7.460    1.139    0.000    0 
 1.34456  0.3686  0.870    7.460    1.139    0.000    0 
 1.34458  0.0178  0.599    7.460    1.139    0.000    0 
 1.34460  0.1094  0.694    7.460    1.139    0.000    0 
 1.34462  0.2172  0.891    7.461    1.139    0.000    0 
 1.34464  0.0573  0.562    7.461    1.139    0.000    0 
 1.34466  0.5496  0.930    7.461    1.139    0.000    0 
 1.34468  0.7841  1.000    7.461    1.139    0.000    0 
 1.34470  0.8650  1.000    7.461    1.139    0.000    0 
 1.34472  0.8906  0.995    7.461    1.139    0.000    0 
 1.34474  0.9116  1.000    7.462    1.139    0.000    0 
 1.34476  0.9075  1.000    7.462    1.139    0.000    0 
 1.34478  0.8442  1.000    7.462    1.139    0.000    0 
 1.34480  0.2827  0.578    7.462    1.139    0.000    0 
 1.34482  0.3331  0.468    7.463    1.139    0.000    0 
 1.34484  0.6066  0.941    7.463    1.139    0.000    0 
 1.34486  0.3503  0.683    7.463    1.139    0.000    0 
 1.34488  0.4168  0.369    7.464    1.139    0.000    0 
 1.34490  0.8902  1.000    7.464    1.139    0.000    0 
 1.34492  0.9347  1.000    7.464    1.139    0.000    0 
 1.34494  0.9511  1.000    7.465    1.139    0.000    0 
 1.34496  0.9619  1.000    7.465    1.139    0.000    0 
 1.34498  0.9661  1.000    7.465    1.139    0.000    0 
 1.34500  0.9681  1.000    7.466    1.139    0.000    0 
 1.34502  0.9671  1.000    7.466    1.139    0.000    0 
 1.34504  0.9584  0.744    7.466    1.139    0.000    0 
 1.34506  0.9449  0.919    7.467    1.139    0.000    0 
 1.34508  0.9214  1.000    7.467    1.139    0.000    0 
 1.34510  0.9613  1.000    7.468    1.139    0.000    0 
 1.34512  0.9679  1.000    7.468    1.139    0.000    0 
 1.34514  0.9681  0.928    7.469    1.139    0.000    0 
 1.34516  0.9636  1.000    7.469    1.139    0.000    0 
 1.34518  0.9644  0.975    7.470    1.139    0.000    0 
 1.34520  0.9667  1.000    7.470    1.139    0.000    0 
 1.34522  0.9573  1.000    7.471    1.139    0.000    0 
 1.34524  0.9055  1.000    7.471    1.139    0.000    0 
 1.34526  0.9367  1.000    7.472    1.139    0.000    0 
 1.34528  0.9589  1.000    7.472    1.139    0.000    0 
 1.34530  0.9585  1.000    7.473    1.139    0.000    0 
 1.34532  0.9407  1.000    7.474    1.139    0.000    0 
 1.34534  0.9264  1.000    7.474    1.139    0.000    0 
 1.34536  0.9410  1.000    7.475    1.139    0.000    0 
 1.34538  0.9280  1.000    7.475    1.139    0.000    0 
 1.34540  0.9001  0.952    7.476    1.139    0.000    0 
 1.34542  0.8442  1.000    7.477    1.139    0.000    0 
 1.34544  0.6669  0.979    7.477    1.139    0.000    0 
 1.34546  0.1962  0.722    7.478    1.139    0.000    0 
 1.34548  0.2460  0.749    7.478    1.139    0.000    0 
 1.34550  0.6065  0.998    7.479    1.139    0.000    0 
 1.34552  0.6215  0.983    7.480    1.139    0.000    0 
 1.34554  0.7939  1.000    7.480    1.139    0.000    0 
 1.34556  0.8027  1.000    7.481    1.139    0.000    0 
 1.34558  0.7086  1.000    7.482    1.139    0.000    0 
 1.34560  0.4116  0.907    7.483    1.139    0.000    0 
 1.34562  0.0422  0.769    7.483    1.139    0.000    0 
 1.34564  0.1506  0.845    7.484    1.139    0.000    0 
 1.34566  0.5456  0.935    7.485    1.139    0.000    0 
 1.34568  0.7787  1.000    7.485    1.139    0.000    0 
 1.34570  0.8633  1.000    7.486    1.139    0.000    0 
 1.34572  0.8973  1.000    7.487    1.139    0.000    0 
 1.34574  0.9160  1.000    7.488    1.139    0.000    0 
 1.34576  0.9235  0.947    7.489    1.139    0.000    0 
 1.34578  0.9301  1.000    7.489    1.139    0.000    0 
 1.34580  0.9287  1.000    7.490    1.139    0.000    0 
 1.34582  0.9218  1.000    7.491    1.139    0.000    0 
 1.34584  0.9045  0.990    7.492    1.139    0.000    0 
 1.34586  0.8695  0.909    7.492    1.139    0.000    0 
 1.34588  0.8078  1.000    7.493    1.139    0.000    0 
 1.34590  0.6360  0.995    7.494    1.139    0.000    0 
 1.34592  0.2082  0.730    7.495    1.139    0.000    0 
 1.34594  0.0119  0.680    7.496    1.139    0.000    0 
 1.34596  0.3447  0.841    7.497    1.139    0.000    0 
 1.34598  0.7034  1.000    7.497    1.139    0.000    0 
 1.34600  0.8324  1.000    7.498    1.139    0.000    0 
 1.34602  0.8841  1.000    7.499    1.139    0.000    0 
 1.34604  0.9125  1.000    7.500    1.139    0.000    0 
 1.34606  0.9308  1.000    7.501    1.139    0.000    0 
 1.34608  0.9405  1.000    7.502    1.139    0.000    0 
 1.34610  0.9441  1.000    7.503    1.139    0.000    0 
 1.34612  0.9437  0.995    7.504    1.139    0.000    0 
 1.34614  0.9412  1.000    7.504    1.139    0.000    0 
 1.34616  0.9170  1.000    7.505    1.139    0.000    0 
 1.34618  0.8053  0.997    7.506    1.139    0.000    0 
 1.34620  0.8353  1.000    7.507    1.139    0.000    0 
 1.34622  0.8860  1.000    7.508    1.139    0.000    0 
 1.34624  0.7336  0.954    7.509    1.139    0.000    0 
 1.34626  0.3279  0.873    7.510    1.139    0.000    0 
 1.34628  0.7930  0.972    7.511    1.139    0.000    0 
 1.34630  0.9049  1.000    7.512    1.139    0.000    0 
 1.34632  0.9194  0.993    7.513    1.139    0.000    0 
 1.34634  0.9271  1.000    7.514    1.139    0.000    0 
 1.34636  0.9241  0.866    7.515    1.139    0.000    0 
 1.34638  0.9113  0.943    7.516    1.139    0.000    0 
 1.34640  0.9127  1.000    7.517    1.139    0.000    0 
 1.34642  0.8959  1.000    7.518    1.139    0.000    0 
 1.34644  0.8627  1.000    7.518    1.139    0.000    0 
 1.34646  0.7791  0.992    7.519    1.139    0.000    0 
 1.34648  0.5247  0.884    7.520    1.139    0.000    0 
 1.34650  0.0383  0.466    7.521    1.139    0.000    0 
 1.34652  0.0321  0.845    7.522    1.139    0.000    0 
 1.34654  0.1307  0.633    7.523    1.139    0.000    0 
 1.34656  0.3736  1.000    7.524    1.139    0.000    0 
 1.34658  0.0645  0.494    7.525    1.139    0.000    0 
 1.34660  0.0356  0.646    7.526    1.139    0.000    0 
 1.34662  0.1602  0.892    7.527    1.139    0.000    0 
 1.34664  0.5481  0.958    7.528    1.139    0.000    0 
 1.34666  0.7704  1.000    7.529    1.139    0.000    0 
 1.34668  0.8515  1.000    7.530    1.139    0.000    0 
 1.34670  0.8872  1.000    7.531    1.139    0.000    0 
 1.34672  0.9058  1.000    7.532    1.139    0.000    0 
 1.34674  0.9174  1.000    7.533    1.139    0.000    0 
 1.34676  0.9203  1.000    7.534    1.139    0.000    0 
 1.34678  0.9169  1.000    7.535    1.139    0.000    0 
 1.34680  0.8950  1.000    7.536    1.139    0.000    0 
 1.34682  0.7998  1.000    7.537    1.139    0.000    0 
 1.34684  0.3779  0.777    7.538    1.139    0.000    0 
 1.34686  0.5106  0.826    7.539    1.139    0.000    0 
 1.34688  0.8414  1.000    7.540    1.139    0.000    0 
 1.34690  0.9073  1.000    7.541    1.139    0.000    0 
 1.34692  0.9231  1.000    7.542    1.139    0.000    0 
 1.34694  0.9280  1.000    7.543    1.139    0.000    0 
 1.34696  0.8982  1.000    7.544    1.139    0.000    0 
 1.34698  0.8473  1.000    7.545    1.139    0.000    0 
 1.34700  0.9065  1.000    7.546    1.139    0.000    0 
 1.34702  0.8962  1.000    7.547    1.139    0.000    0 
 1.34704  0.9139  0.941    7.548    1.139    0.000    0 
 1.34706  0.9327  0.857    7.549    1.139    0.000    0 
 1.34708  0.9367  0.936    7.550    1.139    0.000    0 
 1.34710  0.9372  1.000    7.551    1.139    0.000    0 
 1.34712  0.9320  1.000    7.552    1.139    0.000    0 
 1.34714  0.9231  1.000    7.553    1.139    0.000    0 
 1.34716  0.9050  1.000    7.554    1.139    0.000    0 
 1.34718  0.8653  1.000    7.555    1.139    0.000    0 
 1.34720  0.7643  1.000    7.556    1.139    0.000    0 
 1.34722  0.4214  0.862    7.557    1.139    0.000    0 
 1.34724  0.2642  0.857    7.558    1.139    0.000    0 
 1.34726  0.6846  0.974    7.559    1.139    0.000    0 
 1.34728  0.8032  1.000    7.560    1.139    0.000    0 
 1.34730  0.8227  1.000    7.561    1.139    0.000    0 
 1.34732  0.8788  1.000    7.562    1.139    0.000    0 
 1.34734  0.8903  1.000    7.563    1.139    0.000    0 
 1.34736  0.8885  1.000    7.564    1.139    0.000    0 
 1.34738  0.8434  1.000    7.565    1.139    0.000    0 
 1.34740  0.8554  1.000    7.566    1.139    0.000    0 
 1.34742  0.8510  1.000    7.567    1.139    0.000    0 
 1.34744  0.7306  0.993    7.568    1.139    0.000    0 
 1.34746  0.6456  1.000    7.569    1.139    0.000    0 
 1.34748  0.5745  0.968    7.570    1.139    0.000    0 
 1.34750  0.7523  1.000    7.571    1.139    0.000    0 
 1.34752  0.7471  1.000    7.572    1.139    0.000    0 
 1.34754  0.7023  1.000    7.573    1.139    0.000    0 
 1.34756  0.6304  1.000    7.574    1.139    0.000    0 
 1.34758  0.5261  1.000    7.575    1.139    0.000    0 
 1.34760  0.3736  0.998    7.576    1.139    0.000    0 
 1.34762  0.1726  0.948    7.577    1.139    0.000    0 
 1.34764  0.0232  0.803    7.578    1.139    0.000    0 
 1.34766  0.0000  0.438    7.579    1.139    0.000    0 
 1.34768  0.0000  0.216    7.580    1.139    0.000    0 
 1.34770  0.0035  0.783    7.581    1.139    0.000    0 
 1.34772  0.0778  0.934    7.582    1.139    0.000    0 
 1.34774  0.2056  0.986    7.583    1.139    0.000    0 
 1.34776  0.3076  1.000    7.584    1.139    0.000    0 
 1.34778  0.2893  1.000    7.584    1.139    0.000    0 
 1.34780  0.1673  0.973    7.585    1.139    0.000    0 
 1.34782  0.0283  0.816    7.586    1.139    0.000    0 
 1.34784  0.0001  0.474    7.587    1.139    0.000    0 
 1.34786  0.0000  0.444    7.588    1.139    0.000    0 
 1.34788  0.0069  0.931    7.589    1.139    0.000    0 
 1.34790  0.0013  0.670    7.590    1.139    0.000    0 
 1.34792  0.0287  0.627    7.591    1.139    0.000    0 
 1.34794  0.2788  0.951    7.592    1.139    0.000    0 
 1.34796  0.4828  1.000    7.592    1.139    0.000    0 
 1.34798  0.5676  1.000    7.593    1.139    0.000    0 
 1.34800  0.5488  1.000    7.594    1.139    0.000    0 
 1.34802  0.4322  1.000    7.595    1.139    0.000    0 
 1.34804  0.5428  1.000    7.596    1.139    0.000    0 
 1.34806  0.4272  0.980    7.597    1.139    0.000    0 
 1.34808  0.0863  0.626    7.597    1.139    0.000    0 
 1.34810  0.0015  0.538    7.598    1.139    0.000    0 
 1.34812  0.2186  0.802    7.599    1.139    0.000    0 
 1.34814  0.5634  1.000    7.600    1.139    0.000    0 
 1.34816  0.7105  1.000    7.601    1.139    0.000    0 
 1.34818  0.7710  1.000    7.601    1.139    0.000    0 
 1.34820  0.7890  0.991    7.602    1.139    0.000    0 
 1.34822  0.7592  0.967    7.603    1.139    0.000    0 
 1.34824  0.6312  0.997    7.604    1.139    0.000    0 
 1.34826  0.7549  1.000    7.605    1.139    0.000    0 
 1.34828  0.7105  1.000    7.605    1.139    0.000    0 
 1.34830  0.7131  0.993    7.606    1.139    0.000    0 
 1.34832  0.6839  1.000    7.607    1.139    0.000    0 
 1.34834  0.4673  0.933    7.608    1.139    0.000    0 
 1.34836  0.0385  0.512    7.608    1.139    0.000    0 
 1.34838  0.1866  0.875    7.609    1.139    0.000    0 
 1.34840  0.1211  0.767    7.610    1.139    0.000    0 
 1.34842  0.0001  0.525    7.610    1.139    0.000    0 
 1.34844  0.0810  0.865    7.611    1.139    0.000    0 
 1.34846  0.0904  0.948    7.612    1.139    0.000    0 
 1.34848  0.0053  0.715    7.613    1.139    0.000    0 
 1.34850  0.0000  0.271    7.613    1.139    0.000    0 
 1.34852  0.0156  0.727    7.614    1.139    0.000    0 
 1.34854  0.1831  0.922    7.615    1.139    0.000    0 
 1.34856  0.4179  0.994    7.615    1.139    0.000    0 
 1.34858  0.5808  1.000    7.616    1.139    0.000    0 
 1.34860  0.6804  1.000    7.617    1.139    0.000    0 
 1.34862  0.7328  1.000    7.617    1.139    0.000    0 
 1.34864  0.7753  1.000    7.618    1.139    0.000    0 
 1.34866  0.7978  1.000    7.618    1.139    0.000    0 
 1.34868  0.8120  1.000    7.619    1.139    0.000    0 
 1.34870  0.8186  1.000    7.620    1.139    0.000    0 
 1.34872  0.8119  1.000    7.620    1.139    0.000    0 
 1.34874  0.7928  1.000    7.621    1.139    0.000    0 
 1.34876  0.7517  1.000    7.621    1.139    0.000    0 
 1.34878  0.6749  1.000    7.622    1.139    0.000    0 
 1.34880  0.5100  1.000    7.623    1.139    0.000    0 
 1.34882  0.2177  0.867    7.623    1.139    0.000    0 
 1.34884  0.0066  0.604    7.624    1.139    0.000    0 
 1.34886  0.0041  0.590    7.624    1.139    0.000    0 
 1.34888  0.1852  0.845    7.625    1.139    0.000    0 
 1.34890  0.4533  1.000    7.625    1.139    0.000    0 
 1.34892  0.5256  1.000    7.626    1.139    0.000    0 
 1.34894  0.3614  0.952    7.627    1.139    0.000    0 
 1.34896  0.0370  0.571    7.627    1.139    0.000    0 
 1.34898  0.0457  0.564    7.628    1.139    0.000    0 
