exposure,stack_row,mjd,fold,sky_far_label,target_airmass,moon_fli,moon_altitude_deg,moon_separation_deg,signed_phase_deg,e50_b,e90_b,bias_b,e50_r,e90_r,bias_r,e50_z,e90_z,bias_z
21644,8205,60509,1,SkyE,1.5441062321974686,0.8646,81.8292,45.0653,43.346805953666774,0.03544159656932925,0.11606618472509923,0.013187512221425259,0.029433377213084776,0.06074978437611572,-0.010400145508993338,0.039111385012053336,0.10206883289820079,0.008950335998440171
40487,8238,60804,1,SkyW,1.2425460562337654,0.8869,65.1298,52.3402,39.14239277388887,0.0332375721951258,0.15252143575398605,-0.02286294643097516,0.11257816320759767,0.17148954742724914,-0.11257816320759767,0.162996661575795,0.21699966067649012,-0.16293545377122523
44863,8357,60899,2,SkyW,1.0393298404981468,0.8964,48.8121,54.1947,-37.1079658236836,0.055834617998348234,0.11858357148858811,0.044172417589001506,0.07031401850754868,0.1374919186055955,0.06938687449704115,0.1079440556400589,0.1685981183944543,0.10710079236536368
44864,8358,60899,2,SkyW,1.0457483633456777,0.8958,51.6942,54.3204,-37.27588449261995,0.029137748369602798,0.15087306990435112,0.004702508748137097,0.03820200133757748,0.10286634164934418,0.03480786678322981,0.07486897314141885,0.1325415752334027,0.07220283135292423
53168,8484,61076,4,SkyW,1.1120268964222995,0.872,59.07,45.7717,-42.10678225208258,0.10696115412929778,0.1858028796757219,0.10264854292940619,0.06966940965438087,0.1305863750459383,0.06917674100610702,0.10637018623051703,0.18783413744270608,0.1056206328643664
53169,8485,61076,4,SkyE,1.0800637887057074,0.8716,60.441,46.6493,-42.24324318654445,0.10376095725788684,0.17663820526880555,0.09517144507311702,0.0682838937039508,0.11904844234982981,0.06745933855244429,0.09762119938597108,0.17123113894710185,0.093805147659713
53170,8486,61076,4,SkyE,1.0646054387261084,0.871,61.4809,46.5505,-42.409380272697064,0.06900231551394342,0.16009486786088448,0.05781802782004167,0.02857993833984906,0.07384662422577051,0.023620549380493364,0.05478174095786863,0.11346705368601187,0.049984538329525305
40490,8557,60804,1,SkyW,1.1137653528046076,0.8881,61.0723,52.0684,38.77168451021947,0.03999839333847207,0.11320535838150501,0.00984767746922865,0.08128619504360418,0.13305413028730906,-0.08128619504360418,0.14594065865935468,0.1996240909321192,-0.14561533257478454
40488,8558,60804,1,SkyW,1.1926494971628798,0.8873,64.2858,52.2508,39.02013163639086,0.030082705294874106,0.12333240027088427,-0.016265477128052475,0.10258524416574377,0.15447681041350136,-0.10258524416574377,0.1515378187528464,0.2021736279092641,-0.1515252447251416
53172,8768,61076,4,SkyW,1.8487427922205046,0.87,61.5192,52.7258,-42.682982745304116,0.04879747940940838,0.14234081177353886,0.004986733357838389,0.05199094989739782,0.08989660271066657,-0.04899041107296721,0.03470688883306734,0.13570249300970957,0.009874620161944311
41929,8804,60833,0,SkyW,1.626530462368245,0.8395,72.6478,44.987,47.323963029568006,0.108033792691477,0.1739879448015608,0.10155045926069914,0.0872985199082638,0.14059701212990522,-0.0872985199082638,0.09243378826453821,0.18240496922197247,-0.0896304629382164
40486,8892,60804,1,SkyE,1.3007534044294427,0.8865,65.4087,52.4286,39.26347234649725,0.036020696234165955,0.15840114279754736,-0.030520467293906457,0.09753114961533516,0.15046883487974416,-0.09753114961533516,0.12230256614263475,0.17618792810502462,-0.1218706187990682
40489,8893,60804,1,SkyW,1.1491331431415566,0.8877,62.8778,52.1583,38.89385368211177,0.033548044433264104,0.11252071550274591,0.0017987462313848812,0.08161979753254252,0.13285770371602765,-0.08161979753254252,0.1406897048239995,0.19961777395650848,-0.13973171361317555
33031,9026,60693,2,SkyW,1.5892503171681953,0.8122,54.6563,50.4876,-51.61581159662862,0.0703492739493267,0.14450347013035647,-0.06614711537303823,0.14079878308082577,0.17054178525874716,-0.14079878308082577,0.1963881640125111,0.2647097218462303,-0.1963881640125111
33030,9030,60693,2,SkyW,1.487331645241978,0.8128,53.3022,50.4153,-51.477994622868664,0.04943902436521448,0.12491476953369998,-0.031670420164243956,0.11553578483014626,0.14919888642184037,-0.11553578483014626,0.1915418778289378,0.2800121973792536,-0.1915418778289378
53165,9037,61076,4,SkyE,1.1918194320254378,0.8736,52.8042,52.2907,-41.69849200271938,0.11703157940674391,0.18387045263398238,0.11245352199823061,0.12331939361110342,0.19862650616793898,0.12157146202410518,0.19587417163113455,0.2854186771392161,0.19436502037526987
32974,9054,60692,1,SkyW,1.0107601091578178,0.8837,49.227,46.0411,-40.132875521393544,0.09813645941566512,0.20903718006503708,-0.0977673433727298,0.21540937379776526,0.29314660452078667,-0.21540937379776526,0.3248993830586928,0.3743260888733238,-0.3244900008269261
33029,9056,60693,2,SkyW,1.0533071543805637,0.8133,51.7035,48.5971,-51.35258560196141,0.047031342465552115,0.11484734563899662,0.004250278184747072,0.0941047734392847,0.1558150653504876,-0.0941047734392847,0.22285428726348255,0.3393072300896228,-0.22261861761620255
13032,9069,60364,3,SkyW,1.2892630119337034,0.9984,24.3879,30.969,3.969995832851197,0.100197109096393,0.14831019184885308,0.09239968110808239,0.0201295864003243,0.04772531897531216,0.018110431102474817,0.07753670589238763,0.19470337791500214,0.07753670589238763
41930,9071,60833,0,SkyE,1.7082820898012865,0.84,74.236,45.0865,47.18721005903433,0.1063834864926747,0.16361205333587944,0.09588350680588024,0.08611249547174682,0.1378975115282273,-0.08611249547174682,0.0832172338794876,0.17387104711990514,-0.08175909585497332
40491,9172,60804,1,SkyW,1.0837454302343703,0.8886,58.8666,51.9762,38.64730208691958,0.03712635725393516,0.10180904330729387,0.012215840747029656,0.07696141359196879,0.12977245818526884,-0.07696141359196879,0.13798638537534957,0.19243534870331988,-0.13774562754248593
13366,9352,60369,4,SkyW,1.213088404670644,0.8092,69.2877,29.4555,-51.88259858943397,0.06350934763930717,0.13085543305950093,0.05215971273599618,0.024827352572249474,0.05526817161985756,-0.005018639634949406,0.15117987357445825,0.2765484820342978,0.14919159083202346
13364,9353,60369,4,SkyE,1.1965017272050644,0.8103,63.5147,29.2596,-51.622986447005644,0.09913475005824698,0.15235779983974393,0.09313639124535396,0.027818525808658408,0.08028781066406124,0.023985196502064245,0.19089022770372815,0.3181187056722673,0.19089022770372815
21643,9379,60509,1,SkyW,1.5418010197090721,0.8641,78.0626,51.9957,43.49578055391325,0.03477348294984718,0.09847775947054423,0.011553801167910887,0.033939737694881775,0.08032511991216418,0.006130691548506154,0.058930387256407174,0.11421277079895491,0.04511330167426378
13365,9634,60369,4,SkyE,1.2011265858288351,0.8098,66.4862,29.3565,-51.75029287447708,0.09858464193685401,0.15474233865027087,0.09169986048423026,0.033590671232206035,0.08309519400671389,0.031628478828790454,0.20468893338910724,0.32221264049364734,0.20468893338910724
13363,9635,60369,4,SkyE,1.1984328235888453,0.8109,60.3972,29.1622,-51.49728592297072,0.09666946624378796,0.15296847616231676,0.09219089269278617,0.022983349200673395,0.07325998673206975,0.01475874538902163,0.19771857681985064,0.3195359779704148,0.19771857681985064
40492,9738,60804,1,SkyE,1.0596278361271458,0.889,56.4238,51.8852,38.5257307385051,0.05326692348852536,0.1257292511614157,0.03726297620867667,0.05866812119820036,0.10342605276966998,-0.05866812119820036,0.09721619001123714,0.1446914936426213,-0.09655094946307896
40494,9739,60804,1,SkyW,1.0240962454090046,0.8898,50.6848,51.6927,38.27308179961105,0.0716269366010881,0.14758501183281197,0.05930894761828768,0.05105055817555455,0.09926089351946,-0.05105055817555455,0.10893680146657231,0.16140973651079732,-0.10846613476810704
15126,9885,60397,1,SkyW,1.4376496366839957,0.9267,30.432,36.6182,-31.010400312746782,0.17004652286092317,0.2504493860212831,0.1697907552569128,0.05160064788077484,0.0913505416224547,0.05106484305272605,0.07406643419134001,0.25117819911002665,0.0703957567719076
13358,9901,60369,4,SkyE,1.3170785054742875,0.8139,43.1997,28.634,-50.85903905591624,0.675856290690751,0.79799902862561,0.675856290690751,0.5578308276704222,0.6339465690188436,0.5578308276704222,0.7789554427082183,1.0194773741247314,0.7789554427082183
13021,9903,60364,3,SkyE,1.321138260633155,0.9977,45.7581,31.9726,4.849638752871385,0.20882840738438077,0.2963202647404781,0.20882840738438077,0.07721719421818321,0.10436470926848515,0.0770177629295873,0.1474799939844079,0.31836105831092226,0.1474799939844079
13362,9911,60369,4,SkyE,1.206877853563329,0.8114,57.1507,29.0628,-51.37155803260424,0.10743902508051689,0.1671340399859752,0.10345319544101855,0.03758973089635459,0.08492435350151593,0.03620490189614765,0.2098173440055263,0.34317168515015567,0.2098173440055263
40493,10011,60804,1,SkyW,1.0402090962362647,0.8894,53.758,51.7933,38.4042150013577,0.046946223192953156,0.10758020731867711,0.02545010630771915,0.0708686058177456,0.11930453674930251,-0.0708686058177456,0.12882723795702378,0.18853148589538557,-0.12805894163718107
40495,10012,60804,1,SkyE,1.013453032350013,0.8902,47.7248,51.599,38.152758448293866,0.07792107753724102,0.14483644563588802,0.0695215355929558,0.041397302125278874,0.08725642709687362,-0.04120688656770512,0.09010773705528846,0.13809443346147657,-0.08959400545615159
40409,10027,60803,0,SkyE,1.5615519751348466,0.8259,24.4917,49.606,48.57115095907136,0.10811507063737467,0.22783533506421877,0.07753935656969138,0.25071934075478797,0.3570049475473616,-0.25071934075478797,0.4071168303844656,0.43666963057963293,-0.4071168303844656
13359,10170,60369,4,SkyW,1.2774698666182496,0.8132,46.6769,28.7426,-50.9843134452928,0.1249833635340645,0.20301615163758763,0.12239969143417584,0.03867620743470808,0.08809343156975134,0.037605100583126806,0.20891611363855572,0.34840566426800773,0.20891611363855572
13360,10171,60369,4,SkyW,1.2457210398262597,0.8126,50.2429,28.8524,-51.114067603083896,0.10155537150589557,0.18392546666474652,0.09806284180273081,0.026971609355231428,0.07339400184634141,0.022988954228713977,0.16165358617542736,0.2848480184386891,0.16165358617542736
13361,10172,60369,4,SkyE,1.2230657782124086,0.812,53.6351,28.9559,-51.23923007225423,0.12243372542043333,0.17928863878125248,0.12072035714581027,0.0376762755252813,0.09323958519583765,0.03380461434982339,0.19125218449127152,0.32038995985100854,0.19125218449127152
37537,10175,60752,0,SkyW,1.886815799603241,0.8613,78.6815,47.3853,-43.89742579467415,0.06144430398135584,0.1502592121511317,0.04114557231722611,0.08845933294682362,0.12256127469505561,-0.08845933294682362,0.06323240251983525,0.1287818335402196,-0.050988151569313564
40408,10271,60803,0,SkyE,1.531658899089098,0.8252,27.7498,49.6595,48.692870773089,0.08973257237303059,0.19143677679462148,-0.0015042378622696338,0.30637393139219804,0.3925852141502208,-0.30637393139219804,0.4443120067649736,0.47519827681959975,-0.4443120067649736
33032,10351,60693,2,SkyE,1.7068691027277971,0.8117,55.4894,50.5537,-51.74300202045737,0.07533275223215766,0.1587832060191569,-0.07528282273056133,0.15287011285554053,0.18028667210696087,-0.15287011285554053,0.18798013861241433,0.2763047036566153,-0.18798013861241433
13018,10395,60364,3,SkyE,1.5418058737772695,0.9975,45.3921,32.2405,5.154603567919395,0.22146786835336554,0.33714556349091174,0.22146786835336554,0.04978048288480753,0.07580102809734512,0.04957717840046873,0.10656085008677349,0.3099983435357659,0.10656085008677349
13356,10398,60369,4,SkyW,1.3836499873397083,0.8147,38.6633,28.4893,-50.696842685251,0.1217436352813884,0.22800396492405384,0.12136685179523761,0.04035402847745592,0.08027331516666629,0.03928694464412613,0.19236528051862112,0.33977794345604395,0.19236528051862112
13020,10401,60364,3,SkyE,1.3731330095386685,0.9976,46.0516,32.055,4.941480175466609,0.2278124346851554,0.3160468999271801,0.2278124346851554,0.08051506322628313,0.11619539106798449,0.08045365222022877,0.17028037718553263,0.36501689521663017,0.17028037718553263
11381,10404,60337,1,SkyW,1.2570760724745398,0.9412,47.0406,27.7629,-28.467985383003793,0.8109732643251129,0.8954239401596075,-0.8109732643251129,0.9286214729863578,0.9487334546226807,-0.9286214729863578,0.9575893223562265,0.9604282730790141,-0.9575893223562265
13022,10414,60364,3,SkyW,1.2806169339118085,0.9978,45.1287,31.8911,4.7612189838407915,0.18882414934411962,0.2679587107506581,0.18882414934411962,0.04938878645938659,0.08687000852465926,0.049303244414275235,0.1355937801971892,0.30371535136174427,0.1355937801971892
37536,10416,60752,0,SkyE,1.8610123075304523,0.8617,76.7018,53.0689,-43.77416092497947,0.06590166830982011,0.1494203094572451,0.051792359665732056,0.059237721062164905,0.09874863901409828,-0.058872930895907394,0.051587875678234585,0.16685352897143185,0.011099313966060316
22145,10574,60516,1,SkyE,1.0494906510038682,0.8074,40.3404,50.9657,-51.50422124504328,0.13185381652469413,0.1779899703170571,0.1270825141683174,0.08085747531338527,0.13732476970301372,0.0798761669996039,0.07762148812551,0.1291442319549893,0.07452658533894578
22146,10575,60516,1,SkyE,1.0418515056315962,0.8066,43.5627,51.0868,-51.66228177169896,0.11323250846241402,0.16193781156911358,0.10759382618808451,0.05910119381755291,0.13723242360919222,0.05812934319086707,0.07180465597071893,0.13171038676588778,0.07107886891831902
22147,10577,60516,1,SkyE,1.0379481086341944,0.8058,46.6657,51.2059,-51.81944139185791,0.09469235849556285,0.14684484717222732,0.08725041325501641,0.06730719939457755,0.1288914379901145,0.06629892686103145,0.08045455712256208,0.13953666573971907,0.07859854822581104
22148,10578,60516,1,SkyE,1.0376664415718968,0.8051,49.6421,51.324,-51.97662941399872,0.07737050069750054,0.13569297356892332,0.06646714381641478,0.05359240769379845,0.11160940374461509,0.052032886730068034,0.08167021451418925,0.13845421435559124,0.07766798499969262
22149,10579,60516,1,SkyE,1.0411160287197825,0.8043,52.5162,51.4436,-52.1371940618031,0.04478492510973764,0.16473815085904076,0.026776992413231813,0.03895718030329192,0.08528985804652787,0.01764795782696482,0.057503174162318725,0.11697353455213609,0.05237036051799117
13355,10684,60369,4,SkyE,1.449310675491474,0.8154,35.1385,28.3742,-50.57143233531539,0.12660683587023402,0.23144081064694602,0.12593637187705306,0.04152725886195389,0.08000561042656143,0.040393252320909366,0.19438088433626802,0.3757480724495684,0.19438088433626802
11375,10689,60337,1,SkyW,1.642735643050925,0.9429,45.1455,28.247,-27.73377634461619,0.6655283480286726,0.7995680726966801,-0.6655283480286726,0.853958445958453,0.8908638705550685,-0.853958445958453,0.903170929502521,0.9134982215604542,-0.903170929502521
11378,10693,60337,1,SkyE,1.3895670251720238,0.9421,47.6881,28.0053,-28.10039959240669,0.4025363522729405,0.5014970947882634,-0.4025363522729405,0.5321076325893825,0.5698203161443007,-0.5321076325893825,0.5330253844833421,0.5598707168024742,-0.5330253844833421
11379,10696,60337,1,SkyW,1.3355300553766065,0.9418,47.8361,27.9257,-28.221551646785088,0.5609753059359565,0.6972767715795891,-0.5609753059359565,0.7583375428043713,0.8113084021513529,-0.7583375428043713,0.832087426525312,0.8398376334494919,-0.832087426525312
11376,10956,60337,1,SkyW,1.5416205126609797,0.9426,46.309,28.1674,-27.853883897585803,0.6572387704056769,0.7930372346736481,-0.6572387704056769,0.8444255552280129,0.8830517546384704,-0.8444255552280129,0.8980442382740759,0.9072896653810565,-0.8980442382740759
11377,10957,60337,1,SkyW,1.4588409908588864,0.9423,47.1634,28.0876,-27.97509467475132,0.3914634803240214,0.5046303812300156,-0.3914634803240214,0.5242151625535041,0.559840142838977,-0.5242151625535041,0.5164693267462089,0.5490632196680483,-0.5164693267462089
13023,10967,60364,3,SkyW,1.2490019461828918,0.9978,44.174,31.8087,4.674317046527193,0.17697105599520363,0.24823754547052854,0.17693953920114586,0.04741076636273639,0.08265990847741012,0.04726041840598697,0.13029693244959611,0.2687555516970843,0.13029693244959611
13030,11240,60364,3,SkyW,1.2291327821123263,0.9982,30.0569,31.174,4.1106364417585155,0.16058629568336427,0.2522374305173815,0.16044968403878412,0.046449259230327916,0.06612009569581555,0.04356864566011207,0.0483418148900252,0.1739052053199253,0.048295031694451686
13029,11241,60364,3,SkyE,1.2111332816042433,0.9982,32.6879,31.272,4.184846105655538,0.16238693314008096,0.24797811853810664,0.16229028162064957,0.054016208380437955,0.0749920953129272,0.05342009834489779,0.06664365969486898,0.19404400579816936,0.06664365969486898
13353,11371,60369,4,SkyE,1.6910009691361967,0.8172,26.2345,28.0713,-50.25560191497041,0.04832704406096727,0.11048691886303393,0.027263124635962196,0.016577878155411705,0.043764051255401434,-0.007353197938224535,0.14660669659251796,0.27044676126841477,0.14643183030301365
11380,11419,60337,1,SkyE,1.2914961232568998,0.9415,47.6197,27.8445,-28.34490085591503,0.6535312662830565,0.781269435242158,-0.6535312662830565,0.8340487888557495,0.8697591925230373,-0.8340487888557495,0.8932881281306431,0.8990832525966499,-0.8932881281306431
13024,11430,60364,3,SkyW,1.2254338824913626,0.9979,42.9201,31.7255,4.58944144262469,0.19010787469819848,0.2741488081473089,0.19010787469819848,0.08354833759785159,0.11379760649529348,0.08338279595070194,0.15312299488817804,0.3018974632245182,0.15312299488817804
13031,11442,60364,3,SkyE,1.2545970250570633,0.9983,27.3127,31.074,4.039677059596983,0.1921558479836277,0.2787638003074566,0.1921558479836277,0.09491188951117246,0.1206241219538766,0.09479220659248425,0.13628021467893048,0.2964119309977167,0.13628021467893048
13354,11605,60369,4,SkyE,1.5790574643437523,0.8164,29.7822,28.1942,-50.381378452790926,0.13140071015080046,0.23817825227034117,0.1312921973129975,0.04411904906122634,0.07632378527724137,0.042743394832092996,0.18685252183466822,0.38197640971631,0.18685252183466822
43248,11631,60863,3,SkyW,1.502314074308136,0.8611,80.0793,45.9775,43.935952267472175,0.09391457099939737,0.15619629429973728,0.08515121206731627,0.051096186457716096,0.12048285818055368,0.0493310865624663,0.07167998436452026,0.13162077275877987,0.044465041669618094
13025,11637,60364,3,SkyE,1.2087957899233122,0.9979,41.3507,31.6389,4.504527325190622,0.2005009666130323,0.2811823980519558,0.2005009666130323,0.10263658162388306,0.13040373670954156,0.10240408552050703,0.1703494061717134,0.3063225109125073,0.1703494061717134
13026,11638,60364,3,SkyE,1.1990923979871089,0.998,39.481,31.5489,4.420036767751412,0.20556934085532563,0.2882299114378521,0.20556934085532563,0.10741269814286235,0.1340183750861688,0.10735624941229938,0.1746175358212416,0.31502577602986936,0.1746175358212416
13028,11639,60364,3,SkyW,1.2002759389494884,0.9981,35.1753,31.3679,4.26207101608091,0.15964313925705373,0.2429095068949928,0.15960031082437157,0.0398779876521099,0.06950552318886023,0.03961605108304504,0.08441286223999947,0.20185454742920864,0.08441286223999947
13027,11640,60364,3,SkyE,1.1963938525968671,0.9981,37.4524,31.4605,4.340800073940187,0.18515008280817224,0.26632150865217613,0.18506693206113717,0.07777135629902472,0.1026845695512908,0.07754245755653336,0.12966887821835438,0.27000005825749873,0.12966887821835438
16882,12452,60424,2,SkyE,1.4802132599465503,0.9993,74.9027,33.239,-3.252554649690353,0.19769028180243312,0.2436872761214504,-0.19769028180243312,0.0454641323862024,0.09208096939410033,0.035053095353207026,0.32233115490339637,1.0259597313437179,0.32233115490339637
16885,12524,60424,2,SkyW,1.518815850531797,0.9992,67.7706,36.5371,-3.5862272218267037,0.22497410482188304,0.264660075507821,-0.22497410482188304,0.033555751964448474,0.1135072546003897,-0.026853563267588254,0.2393299898511277,0.8844870870266033,0.23302744057958052
31081,12827,60656,4,SkyW,1.2091300815919288,0.858,43.1987,58.9398,44.36488347292811,0.044727337245025804,0.18417985280503868,-0.0446968208162238,0.03464572798747331,0.0866023651588654,0.02836306059392075,0.05517265891980351,0.10731818705274494,0.019914662229543047
32978,12875,60692,1,SkyE,1.0160813664783594,0.882,49.1887,45.7803,-40.66045285173877,0.18646207804542742,0.2634102028848837,-0.18646207804542742,0.25591658124516325,0.32888430227350773,-0.25591658124516325,0.3703296637762122,0.466731869643464,-0.3703296637762122
47437,13001,60958,0,SkyE,1.0331772859658794,0.8603,31.3672,59.9362,-43.50998742909641,0.1226859687538929,0.27479172880233566,-0.1226859687538929,0.09444312973430895,0.1308871976722949,-0.09444312973430895,0.09557826476909888,0.15395919186612045,-0.09549536778059602
10114,13015,60309,4,SkyW,1.5660300792980404,0.8311,44.1097,35.5499,-48.81858832079416,0.06616949847051981,0.14685845566611522,0.05825042105637116,0.048291352776289195,0.10137723649061352,-0.048291352776289195,0.06946977821544761,0.12303279263277343,-0.0661760071923691
31080,13027,60656,4,SkyW,1.160564029949099,0.8574,43.9224,58.829,44.53235312091772,0.06925255438723656,0.21147036681919687,-0.06925255438723656,0.026801513461229033,0.06296340216334922,0.0032634955408189807,0.0458856406329828,0.161691673327026,-0.02212399159260372
49927,13047,61011,0,SkyE,1.1516933753830987,0.8794,44.3993,54.6534,40.697817049164314,0.03665232954246829,0.18054012881696246,-0.008985614002503242,0.042153434777764766,0.10012467652261224,0.038211112220454396,0.06380311031242342,0.12448008949278958,0.03889464538920544
33033,13087,60693,2,SkyW,1.4585997069039978,0.8112,55.8951,47.2095,-51.8727618542608,0.09685726743745117,0.18827110864110194,-0.09685726743745117,0.17116145997690918,0.21698389626725895,-0.17116145997690918,0.2375472417162778,0.32384831515575047,-0.23737818286114917
49928,13138,61011,0,SkyW,1.193038618937318,0.8799,43.3093,54.7503,40.54563212227251,0.03907921771536457,0.15962879246924414,-0.012184773473342077,0.032809715596019515,0.08537808508649422,0.02975827116829309,0.041402363889879695,0.17175676316408553,-0.03154346034298217
51374,13264,61040,3,SkyW,1.1471944235687686,0.8423,36.8974,53.9107,46.914187358978666,0.11349516722476921,0.19449551230266354,-0.11349516722476921,0.14488143102303186,0.17490434050530737,-0.14488143102303186,0.24639681903262522,0.3468575927713047,-0.2462672159700717
51757,13325,61047,4,SkyW,1.0551498166242979,0.8143,51.1592,52.8815,-51.350153023480175,0.09714689233863683,0.1804043063630075,0.08790929343748823,0.08888820693375012,0.14455916112489423,0.08736101539264901,0.08078656665616149,0.13733630253899495,0.07365309692998634
32977,13468,60692,1,SkyE,1.0085844021168506,0.8824,49.8059,45.8498,-40.52215063052839,0.1390744797621593,0.23052680690434993,-0.1390744797621593,0.24562201829930141,0.30536752055971156,-0.24562201829930141,0.35270944784038055,0.4145790737873814,-0.35270944784038055
16803,13489,60423,4,SkyW,1.5541905273651893,0.9918,35.4162,20.373,10.825123543147043,0.2185140621789055,0.27202210056915843,-0.2185140621789055,0.03628791204364923,0.0844778501375854,0.024876887811214013,0.4016973939111618,0.9752885058824373,0.4016973939111618
32976,13493,60692,1,SkyE,1.0055187691084706,0.8829,49.9945,45.9144,-40.39214907196134,0.1261583065054329,0.2239631672855023,-0.1261583065054329,0.23467307753141195,0.3051688927804614,-0.23467307753141195,0.3491995408421669,0.4238875453943727,-0.3491995408421669
11383,13513,60337,1,SkyE,1.2126280869405686,0.9406,44.8626,27.5971,-28.713909434276218,0.42606564069799746,0.49723319603930527,-0.42606564069799746,0.5227173045171822,0.5420825240137401,-0.5227173045171822,0.5110607216820524,0.5376425044200446,-0.5110607216820524
11382,13539,60337,1,SkyW,1.2311091238250238,0.9409,46.1167,27.6807,-28.590695332789295,0.5724180707833536,0.6721824001529767,-0.5724180707833536,0.7213997957425036,0.7797387058949569,-0.7213997957425036,0.7997103424942321,0.8206189325809568,-0.7997103424942321
11384,13632,60337,1,SkyW,1.2012079301941179,0.9403,43.3079,27.5122,-28.83715894156086,0.47415977504072715,0.545301284104397,-0.47415977504072715,0.5504231592761963,0.5737218397916121,-0.5504231592761963,0.5481201915780738,0.5703015339829983,-0.5481201915780738
51705,13714,61046,2,SkyE,1.0097059238819104,0.8914,45.4366,51.4109,-38.924189277964786,0.05089055212318741,0.16239564330373388,0.025789151074560545,0.06959174915065643,0.12153041997324297,0.06758152982201249,0.13053113002598674,0.2140574041871144,0.12919508692824916
