# AIRGLOW LINE LIST for SKYCORR (Noll et al. 2013)
# based on
# - Hanuschik (2003) and Cosby et al. (2006) UVES line atlas
#   for optical non-OH lines and OH lines with delta v >= 4
#   (scaled to mean intensities of the Patat (2008) FORS1 data set)
# - OH calculations of Rousselot et al. (2000)
#   for Einstein coefficients of Goldman et al. (1998) instead of Mies (1974)
#   (scaled to the measured OH intensities in the optical)
# - O2 bands at 1.27 and 1.58 mum from the HITRAN database for 200 K
#   (scaled to match mean O2/OH band flux ratios of an XSHOOTER NIR data set)
# Meaning of Columns:
# Wavelength: line centres in vacuum and mum
# Flux: unextincted line flux in phot/sm2as2
# Trans: absorption-related transmission at zenith for Cerro Paranal mean
#        conditions
# Different variability classes are indicated:
# Type: 1: OI5577, 2: NaID, 3: OIred, 4: OH, 5: O2
# Flag for roto-vibrational systems (A and B groups defined):
# System: 0: no B groups defined, 1: OH, 2: O2(b-X), 3: O2(a-X)
# Fine classification by two group IDs:
# GroupA: e.g. same electronic states or vibrational transitions
# GroupB: e.g. same rotational upper levels
# For more details: SKYCORR user manual and Noll et al. (2012, A&A 543, A92)
# Wavelength[mum] Flux[phot/sm2as2] Trans[X=1] Type System GroupA GroupB
0.706461   0.0035 0.994411  5  2 43 11                                          
0.706566   0.0052 0.994537  5  2 43 11                                          
0.706795   0.0053 0.994613  5  2 43 11                                          
0.706896   0.0068 0.992967  5  2 43 11                                          
0.706951   0.0029 0.994115  4  1 14  6                                          
0.707154   0.0059 0.994996  5  2 43 12                                          
0.707253   0.0072 0.989355  5  2 43 12                                          
0.707542   0.0055 0.988531  5  2 43 12                                          
0.707640   0.0064 0.994026  5  2 43 12                                          
0.707958   0.0044 0.993427  5  2 43 13                                          
0.708054   0.0055 0.994456  5  2 43 13                                          
0.708402   0.0044 0.994656  5  2 43 13                                          
0.708433   0.0077 0.993392  4  1 14  0                                          
0.708465   0.0079 0.991815  4  1 14  0                                          
0.708497   0.0035 0.995075  5  2 43 13                                          
0.708766   0.0010 0.995073  1  0  1  0                                          
0.708875   0.0026 0.995161  5  2 43 14                                          
0.708968   0.0028 0.994874  5  2 43 14                                          
0.709024   0.0119 0.988702  4  1 14  0                                          
0.709088   0.0123 0.994880  4  1 14  0                                          
0.709134   0.0011 0.995055  5  2 43 12                                          
0.709185   0.0020 0.995032  5  2 43 13                                          
0.709229   0.0027 0.995135  5  2 43 12                                          
0.709333   0.0011 0.994108  5  2 43 12                                          
0.709375   0.0027 0.995212  5  2 43 14                                          
0.709437   0.0005 0.995212  5  2 43  0                                          
0.709472   0.0021 0.995179  5  2 43 14                                          
0.709906   0.0012 0.994897  5  2 43  0                                          
0.709999   0.0008 0.993313  5  2 43  0                                          
0.710216   0.0012 0.994278  5  2 43 11                                          
0.710324   0.0013 0.994661  5  2 43 11                                          
0.710560   0.0014 0.994496  5  2 43 11                                          
0.710666   0.0013 0.995209  5  2 43 11                                          
0.710950   0.0017 0.995066  5  2 43 12                                          
0.711054   0.0019 0.995258  5  2 43 12                                          
0.711392   0.0017 0.990106  5  2 43 12                                          
0.711489   0.0010 0.995329  5  2 43 12                                          
0.711870   0.0014 0.995294  5  2 43 13                                          
0.711966   0.0010 0.995196  5  2 43 13                                          
0.712396   0.0007 0.995278  5  2 43 13                                          
0.712491   0.0010 0.995190  5  2 43 13                                          
